# command: ./chain --buffer-kib 131072 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 33554432
# stride_bytes: 0
# cycle_length: 33554432
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,134217728,0,42,0,15719987,6518848,959.4719,397.8789,2.4115
chain,0,0,0,32,16384,134217728,0,42,1,15811131,6555904,965.0349,400.1406,2.4117
chain,0,0,0,32,16384,134217728,0,42,2,15701054,6510528,958.3163,397.3711,2.4116
chain,0,0,0,32,16384,134217728,0,42,3,15647899,6489088,955.0720,396.0625,2.4114
chain,0,0,0,32,16384,134217728,0,42,4,15580402,6460480,950.9523,394.3164,2.4116
chain,0,0,0,32,16384,134217728,0,42,5,15591998,6464992,951.6600,394.5918,2.4118
chain,0,0,0,32,16384,134217728,0,42,6,15511633,6432160,946.7549,392.5879,2.4116
chain,0,0,0,32,16384,134217728,0,42,7,15486194,6421760,945.2023,391.9531,2.4115
chain,0,0,0,32,16384,134217728,0,42,8,15426128,6396640,941.5361,390.4199,2.4116
chain,0,0,0,32,16384,134217728,0,42,9,15412983,6391392,940.7338,390.0996,2.4115
chain,0,0,0,32,16384,134217728,0,42,10,15446430,6405536,942.7753,390.9629,2.4114
chain,0,0,0,32,16384,134217728,0,42,11,15353246,6366976,937.0878,388.6094,2.4114
chain,0,0,0,32,16384,134217728,0,42,12,15418715,6393152,941.0837,390.2070,2.4118
chain,0,0,0,32,16384,134217728,0,42,13,15438089,6402048,942.2662,390.7500,2.4114
chain,0,0,0,32,16384,134217728,0,42,14,15421721,6395008,941.2672,390.3203,2.4115
chain,0,0,0,32,16384,134217728,0,42,15,15421058,6394912,941.2267,390.3145,2.4115
chain,0,0,0,32,16384,134217728,0,42,16,15440532,6403072,942.4153,390.8125,2.4114
chain,0,0,0,32,16384,134217728,0,42,17,15412623,6391488,940.7119,390.1055,2.4114
chain,0,0,0,32,16384,134217728,0,42,18,15407649,6388832,940.4083,389.9434,2.4117
chain,0,0,0,32,16384,134217728,0,42,19,15410553,6390656,940.5855,390.0547,2.4114
chain,0,0,0,32,16384,134217728,0,42,20,15432247,6399584,941.9096,390.5996,2.4114
