# command: ./chain --buffer-kib 131072 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 33554432
# stride_bytes: 0
# cycle_length: 33554432
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,134217728,0,42,0,15837348,6567360,966.6350,400.8398,2.4115
chain,0,0,0,32,16384,134217728,0,42,1,15788017,6547200,963.6241,399.6094,2.4114
chain,0,0,0,32,16384,134217728,0,42,2,15707694,6513568,958.7216,397.5566,2.4115
chain,0,0,0,32,16384,134217728,0,42,3,15723946,6520096,959.7135,397.9551,2.4116
chain,0,0,0,32,16384,134217728,0,42,4,15617485,6476416,953.2156,395.2891,2.4114
chain,0,0,0,32,16384,134217728,0,42,5,15578441,6460288,950.8326,394.3047,2.4114
chain,0,0,0,32,16384,134217728,0,42,6,15532210,6440800,948.0109,393.1152,2.4115
chain,0,0,0,32,16384,134217728,0,42,7,15468468,6414560,944.1204,391.5137,2.4115
chain,0,0,0,32,16384,134217728,0,42,8,15465105,6413280,943.9151,391.4355,2.4114
chain,0,0,0,32,16384,134217728,0,42,9,15399127,6385344,939.8881,389.7305,2.4116
chain,0,0,0,32,16384,134217728,0,42,10,15450989,6407232,943.0535,391.0664,2.4115
chain,0,0,0,32,16384,134217728,0,42,11,15419537,6394336,941.1339,390.2793,2.4114
chain,0,0,0,32,16384,134217728,0,42,12,15408681,6389760,940.4713,390.0000,2.4115
chain,0,0,0,32,16384,134217728,0,42,13,15423187,6395488,941.3566,390.3496,2.4116
chain,0,0,0,32,16384,134217728,0,42,14,15467496,6414048,944.0610,391.4824,2.4115
chain,0,0,0,32,16384,134217728,0,42,15,15421844,6395104,941.2747,390.3262,2.4115
chain,0,0,0,32,16384,134217728,0,42,16,16648665,6904128,1016.1539,421.3945,2.4114
chain,0,0,0,32,16384,134217728,0,42,17,15403619,6387840,940.1623,389.8828,2.4114
chain,0,0,0,32,16384,134217728,0,42,18,15408366,6389760,940.4520,390.0000,2.4114
chain,0,0,0,32,16384,134217728,0,42,19,15438306,6402112,942.2794,390.7539,2.4114
chain,0,0,0,32,16384,134217728,0,42,20,15438678,6402304,942.3021,390.7656,2.4114
