# command: ./chain --buffer-kib 8192 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 2097152
# stride_bytes: 0
# cycle_length: 2097152
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,8388608,0,42,0,5588229,2317408,341.0784,141.4434,2.4114
chain,0,0,0,32,16384,8388608,0,42,1,5583307,2315360,340.7780,141.3184,2.4114
chain,0,0,0,32,16384,8388608,0,42,2,5579858,2313952,340.5675,141.2324,2.4114
chain,0,0,0,32,16384,8388608,0,42,3,5583416,2315296,340.7847,141.3145,2.4115
chain,0,0,0,32,16384,8388608,0,42,4,5585368,2316224,340.9038,141.3711,2.4114
chain,0,0,0,32,16384,8388608,0,42,5,5585391,2316160,340.9052,141.3672,2.4115
chain,0,0,0,32,16384,8388608,0,42,6,5580537,2314080,340.6089,141.2402,2.4116
chain,0,0,0,32,16384,8388608,0,42,7,5585935,2316480,340.9384,141.3867,2.4114
chain,0,0,0,32,16384,8388608,0,42,8,5587325,2317024,341.0233,141.4199,2.4114
chain,0,0,0,32,16384,8388608,0,42,9,5586322,2316480,340.9620,141.3867,2.4116
chain,0,0,0,32,16384,8388608,0,42,10,5582676,2314784,340.7395,141.2832,2.4117
chain,0,0,0,32,16384,8388608,0,42,11,5584949,2315904,340.8782,141.3516,2.4116
chain,0,0,0,32,16384,8388608,0,42,12,5584016,2315552,340.8213,141.3301,2.4115
chain,0,0,0,32,16384,8388608,0,42,13,5582086,2314784,340.7035,141.2832,2.4115
chain,0,0,0,32,16384,8388608,0,42,14,5578685,2313440,340.4959,141.2012,2.4114
chain,0,0,0,32,16384,8388608,0,42,15,5582581,2315040,340.7337,141.2988,2.4114
chain,0,0,0,32,16384,8388608,0,42,16,5580288,2314016,340.5938,141.2363,2.4115
chain,0,0,0,32,16384,8388608,0,42,17,5584307,2315712,340.8391,141.3398,2.4115
chain,0,0,0,32,16384,8388608,0,42,18,5584996,2316064,340.8811,141.3613,2.4114
chain,0,0,0,32,16384,8388608,0,42,19,5582879,2315168,340.7519,141.3066,2.4114
chain,0,0,0,32,16384,8388608,0,42,20,5581384,2314368,340.6606,141.2578,2.4116
