# command: ./l2 --stride 16 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 16
# cycle_length: 393216
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,16,42,0,3146692,1308480,192.0588,79.8633,2.4048
l2,0,0,0,32,16384,6291456,16,42,1,3145153,1307840,191.9649,79.8242,2.4048
l2,0,0,0,32,16384,6291456,16,42,2,3150136,1309888,192.2690,79.9492,2.4049
l2,0,0,0,32,16384,6291456,16,42,3,3145771,1308064,192.0026,79.8379,2.4049
l2,0,0,0,32,16384,6291456,16,42,4,3148170,1309056,192.1490,79.8984,2.4049
l2,0,0,0,32,16384,6291456,16,42,5,3150591,1310112,192.2968,79.9629,2.4048
l2,0,0,0,32,16384,6291456,16,42,6,3151494,1310464,192.3519,79.9844,2.4049
l2,0,0,0,32,16384,6291456,16,42,7,3144915,1307712,191.9504,79.8164,2.4049
l2,0,0,0,32,16384,6291456,16,42,8,3145945,1308128,192.0132,79.8418,2.4049
l2,0,0,0,32,16384,6291456,16,42,9,3147360,1308672,192.0996,79.8750,2.4050
l2,0,0,0,32,16384,6291456,16,42,10,3145845,1308192,192.0071,79.8457,2.4047
l2,0,0,0,32,16384,6291456,16,42,11,3147259,1308704,192.0934,79.8770,2.4049
l2,0,0,0,32,16384,6291456,16,42,12,3145239,1307936,191.9702,79.8301,2.4047
l2,0,0,0,32,16384,6291456,16,42,13,3150569,1310080,192.2955,79.9609,2.4049
l2,0,0,0,32,16384,6291456,16,42,14,3152103,1310688,192.3891,79.9980,2.4049
l2,0,0,0,32,16384,6291456,16,42,15,3146541,1308384,192.0496,79.8574,2.4049
l2,0,0,0,32,16384,6291456,16,42,16,3149535,1309664,192.2324,79.9355,2.4048
l2,0,0,0,32,16384,6291456,16,42,17,3147234,1308672,192.0919,79.8750,2.4049
l2,0,0,0,32,16384,6291456,16,42,18,3146691,1308480,192.0588,79.8633,2.4048
l2,0,0,0,32,16384,6291456,16,42,19,3146444,1308352,192.0437,79.8555,2.4049
l2,0,0,0,32,16384,6291456,16,42,20,3150748,1310144,192.3064,79.9648,2.4049
l2,0,0,0,32,16384,6291456,16,42,21,3145156,1307776,191.9651,79.8203,2.4050
l2,0,0,0,32,16384,6291456,16,42,22,3151817,1310592,192.3716,79.9922,2.4049
l2,0,0,0,32,16384,6291456,16,42,23,3146342,1308352,192.0375,79.8555,2.4048
l2,0,0,0,32,16384,6291456,16,42,24,3145602,1308000,191.9923,79.8340,2.4049
l2,0,0,0,32,16384,6291456,16,42,25,3147404,1308768,192.1023,79.8809,2.4049
l2,0,0,0,32,16384,6291456,16,42,26,3147377,1308736,192.1006,79.8789,2.4049
l2,0,0,0,32,16384,6291456,16,42,27,3149216,1309536,192.2129,79.9277,2.4048
l2,0,0,0,32,16384,6291456,16,42,28,3151434,1310400,192.3483,79.9805,2.4049
l2,0,0,0,32,16384,6291456,16,42,29,3146512,1308384,192.0479,79.8574,2.4049
l2,0,0,0,32,16384,6291456,16,42,30,3145975,1308160,192.0151,79.8438,2.4049
l2,0,0,0,32,16384,6291456,16,42,31,3148703,1309312,192.1816,79.9141,2.4049
l2,0,0,0,32,16384,6291456,16,42,32,3150608,1310112,192.2979,79.9629,2.4048
l2,0,0,0,32,16384,6291456,16,42,33,3147512,1308768,192.1089,79.8809,2.4049
l2,0,0,0,32,16384,6291456,16,42,34,3151818,1310592,192.3717,79.9922,2.4049
l2,0,0,0,32,16384,6291456,16,42,35,3149134,1309440,192.2079,79.9219,2.4049
l2,0,0,0,32,16384,6291456,16,42,36,3147889,1308960,192.1319,79.8926,2.4049
l2,0,0,0,32,16384,6291456,16,42,37,3153409,1311232,192.4688,80.0312,2.4049
