# command: ./chain --buffer-kib 1536 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 393216
# stride_bytes: 0
# cycle_length: 393216
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,1572864,0,42,0,5514977,2287040,336.6075,139.5898,2.4114
chain,0,0,0,32,16384,1572864,0,42,1,5519708,2288896,336.8962,139.7031,2.4115
chain,0,0,0,32,16384,1572864,0,42,2,5518835,2288640,336.8430,139.6875,2.4114
chain,0,0,0,32,16384,1572864,0,42,3,5519916,2289088,336.9089,139.7148,2.4114
chain,0,0,0,32,16384,1572864,0,42,4,5512350,2285952,336.4471,139.5234,2.4114
chain,0,0,0,32,16384,1572864,0,42,5,5516232,2287520,336.6841,139.6191,2.4114
chain,0,0,0,32,16384,1572864,0,42,6,5511450,2285120,336.3922,139.4727,2.4119
chain,0,0,0,32,16384,1572864,0,42,7,5509741,2284576,336.2879,139.4395,2.4117
chain,0,0,0,32,16384,1572864,0,42,8,5514980,2286656,336.6077,139.5664,2.4118
chain,0,0,0,32,16384,1572864,0,42,9,5525039,2291008,337.2216,139.8320,2.4116
chain,0,0,0,32,16384,1572864,0,42,10,5509787,2284672,336.2907,139.4453,2.4116
chain,0,0,0,32,16384,1572864,0,42,11,5512792,2285696,336.4741,139.5078,2.4119
chain,0,0,0,32,16384,1572864,0,42,12,5513253,2285920,336.5023,139.5215,2.4118
chain,0,0,0,32,16384,1572864,0,42,13,5507956,2283616,336.1790,139.3809,2.4119
chain,0,0,0,32,16384,1572864,0,42,14,5512795,2285472,336.4743,139.4941,2.4121
chain,0,0,0,32,16384,1572864,0,42,15,5523254,2289984,337.1127,139.7695,2.4119
chain,0,0,0,32,16384,1572864,0,42,16,5515480,2286816,336.6382,139.5762,2.4119
chain,0,0,0,32,16384,1572864,0,42,17,5516035,2287232,336.6721,139.6016,2.4117
chain,0,0,0,32,16384,1572864,0,42,18,5510139,2284992,336.3122,139.4648,2.4114
chain,0,0,0,32,16384,1572864,0,42,19,5510454,2285056,336.3314,139.4688,2.4115
chain,0,0,0,32,16384,1572864,0,42,20,5518982,2288384,336.8519,139.6719,2.4117
