# command: ./latency-many-threads --target remote --requesters 1 --chasers 256 --bank-aligned 0 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 256
# requesters: 1
# target: remote
# bank_aligned: 0
# warps_per_requester: 8
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739584,3484.5358,1448.9492,2.4049,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739584,3484.5358,1448.9492,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739616,3484.5358,1448.9512,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739616,3484.5358,1448.9512,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739616,3484.5358,1448.9512,2.4049,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739584,3484.5358,1448.9492,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739584,3484.5358,1448.9492,2.4049,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,0,57090634,23739584,3484.5358,1448.9492,2.4049,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739808,3484.5245,1448.9629,2.4048,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739808,3484.5245,1448.9629,2.4048,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739840,3484.5245,1448.9648,2.4048,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739840,3484.5245,1448.9648,2.4048,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739840,3484.5245,1448.9648,2.4048,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739840,3484.5245,1448.9648,2.4048,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739840,3484.5245,1448.9648,2.4048,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,1,57090450,23739840,3484.5245,1448.9648,2.4048,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739424,3484.5226,1448.9395,2.4049,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739456,3484.5226,1448.9414,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739424,3484.5226,1448.9395,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739424,3484.5226,1448.9395,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739456,3484.5226,1448.9414,2.4049,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739424,3484.5226,1448.9395,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739456,3484.5226,1448.9414,2.4049,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,2,57090418,23739456,3484.5226,1448.9414,2.4049,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739328,3484.5167,1448.9336,2.4049,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739328,3484.5167,1448.9336,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739328,3484.5167,1448.9336,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739328,3484.5167,1448.9336,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739328,3484.5167,1448.9336,2.4049,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739360,3484.5167,1448.9355,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739360,3484.5167,1448.9355,2.4049,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,3,57090322,23739360,3484.5167,1448.9355,2.4049,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739488,3484.5245,1448.9434,2.4049,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739488,3484.5245,1448.9434,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739456,3484.5245,1448.9414,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739488,3484.5245,1448.9434,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739488,3484.5245,1448.9434,2.4049,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739488,3484.5245,1448.9434,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739488,3484.5245,1448.9434,2.4049,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,4,57090450,23739488,3484.5245,1448.9434,2.4049,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739456,3484.5245,1448.9414,2.4049,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739456,3484.5245,1448.9414,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739424,3484.5245,1448.9395,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739424,3484.5245,1448.9395,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739456,3484.5245,1448.9414,2.4049,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739456,3484.5245,1448.9414,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739456,3484.5245,1448.9414,2.4049,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,5,57090450,23739424,3484.5245,1448.9395,2.4049,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739552,3484.5226,1448.9473,2.4049,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739552,3484.5226,1448.9473,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739520,3484.5226,1448.9453,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739520,3484.5226,1448.9453,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739520,3484.5226,1448.9453,2.4049,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739552,3484.5226,1448.9473,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739552,3484.5226,1448.9473,2.4049,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,6,57090418,23739520,3484.5226,1448.9453,2.4049,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739680,3484.5179,1448.9551,2.4048,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739648,3484.5179,1448.9531,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739648,3484.5179,1448.9531,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739648,3484.5179,1448.9531,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739680,3484.5179,1448.9551,2.4048,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739648,3484.5179,1448.9531,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739648,3484.5179,1448.9531,2.4049,256,6
dsmem_loaded,2,0,1,256,16384,0,0,42,7,57090342,23739648,3484.5179,1448.9531,2.4049,256,7
dsmem_loaded,2,0,1,256,16384,0,0,42,8,57090418,23739552,3484.5226,1448.9473,2.4049,256,0
dsmem_loaded,2,0,1,256,16384,0,0,42,8,57090418,23739552,3484.5226,1448.9473,2.4049,256,1
dsmem_loaded,2,0,1,256,16384,0,0,42,8,57090418,23739552,3484.5226,1448.9473,2.4049,256,2
dsmem_loaded,2,0,1,256,16384,0,0,42,8,57090418,23739552,3484.5226,1448.9473,2.4049,256,3
dsmem_loaded,2,0,1,256,16384,0,0,42,8,57090418,23739552,3484.5226,1448.9473,2.4049,256,4
dsmem_loaded,2,0,1,256,16384,0,0,42,8,57090418,23739584,3484.5226,1448.9492,2.4049,256,5
dsmem_loaded,2,0,1,256,16384,0,0,42,8,57090418,23739552,3484.5226,1448.9473,2.4049,256,6
