# command: ./l2 --stride 256 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 256
# cycle_length: 24576
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,256,42,0,5589509,2324192,341.1566,141.8574,2.4049
l2,0,0,0,32,16384,6291456,256,42,1,5589387,2324192,341.1491,141.8574,2.4049
l2,0,0,0,32,16384,6291456,256,42,2,5658548,2352896,345.3704,143.6094,2.4049
l2,0,0,0,32,16384,6291456,256,42,3,5589433,2324224,341.1519,141.8594,2.4049
l2,0,0,0,32,16384,6291456,256,42,4,5589224,2324064,341.1392,141.8496,2.4049
l2,0,0,0,32,16384,6291456,256,42,5,5589249,2324160,341.1407,141.8555,2.4048
l2,0,0,0,32,16384,6291456,256,42,6,5589716,2324352,341.1692,141.8672,2.4048
l2,0,0,0,32,16384,6291456,256,42,7,5589390,2324224,341.1493,141.8594,2.4048
l2,0,0,0,32,16384,6291456,256,42,8,5589460,2324192,341.1536,141.8574,2.4049
l2,0,0,0,32,16384,6291456,256,42,9,5589934,2324384,341.1825,141.8691,2.4049
l2,0,0,0,32,16384,6291456,256,42,10,5589585,2324288,341.1612,141.8633,2.4049
l2,0,0,0,32,16384,6291456,256,42,11,5589477,2324288,341.1546,141.8633,2.4048
l2,0,0,0,32,16384,6291456,256,42,12,5589779,2324352,341.1730,141.8672,2.4049
l2,0,0,0,32,16384,6291456,256,42,13,5589272,2324192,341.1421,141.8574,2.4048
l2,0,0,0,32,16384,6291456,256,42,14,5589725,2324352,341.1697,141.8672,2.4049
l2,0,0,0,32,16384,6291456,256,42,15,5589629,2324320,341.1639,141.8652,2.4048
l2,0,0,0,32,16384,6291456,256,42,16,5589333,2324256,341.1458,141.8613,2.4048
l2,0,0,0,32,16384,6291456,256,42,17,5589335,2324160,341.1459,141.8555,2.4049
l2,0,0,0,32,16384,6291456,256,42,18,5589691,2324288,341.1677,141.8633,2.4049
l2,0,0,0,32,16384,6291456,256,42,19,5589672,2324320,341.1665,141.8652,2.4049
l2,0,0,0,32,16384,6291456,256,42,20,5589620,2324256,341.1633,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,21,5589800,2324416,341.1743,141.8711,2.4048
l2,0,0,0,32,16384,6291456,256,42,22,5589869,2324384,341.1785,141.8691,2.4049
l2,0,0,0,32,16384,6291456,256,42,23,5590077,2324544,341.1912,141.8789,2.4048
l2,0,0,0,32,16384,6291456,256,42,24,5589528,2324224,341.1577,141.8594,2.4049
l2,0,0,0,32,16384,6291456,256,42,25,5589572,2324256,341.1604,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,26,5589559,2324256,341.1596,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,27,5589950,2324416,341.1835,141.8711,2.4049
l2,0,0,0,32,16384,6291456,256,42,28,5589564,2324256,341.1599,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,29,5589579,2324288,341.1608,141.8633,2.4049
l2,0,0,0,32,16384,6291456,256,42,30,5589573,2324256,341.1605,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,31,5589496,2324224,341.1558,141.8594,2.4049
l2,0,0,0,32,16384,6291456,256,42,32,5589459,2324320,341.1535,141.8652,2.4048
l2,0,0,0,32,16384,6291456,256,42,33,5685217,2364032,346.9981,144.2891,2.4049
l2,0,0,0,32,16384,6291456,256,42,34,5589643,2324288,341.1647,141.8633,2.4049
l2,0,0,0,32,16384,6291456,256,42,35,5589232,2324128,341.1396,141.8535,2.4049
l2,0,0,0,32,16384,6291456,256,42,36,5589618,2324288,341.1632,141.8633,2.4049
l2,0,0,0,32,16384,6291456,256,42,37,5589873,2324416,341.1788,141.8711,2.4049
l2,0,0,0,32,16384,6291456,256,42,38,5590849,2324768,341.2383,141.8926,2.4049
l2,0,0,0,32,16384,6291456,256,42,39,5589603,2324256,341.1623,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,40,5590233,2324544,341.2007,141.8789,2.4049
l2,0,0,0,32,16384,6291456,256,42,41,5589765,2324320,341.1722,141.8652,2.4049
l2,0,0,0,32,16384,6291456,256,42,42,5589582,2324256,341.1610,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,43,5589529,2324256,341.1578,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,44,5589805,2324320,341.1746,141.8652,2.4049
l2,0,0,0,32,16384,6291456,256,42,45,5589512,2324256,341.1567,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,46,5589624,2324256,341.1636,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,47,5589885,2324384,341.1795,141.8691,2.4049
l2,0,0,0,32,16384,6291456,256,42,48,5589141,2324128,341.1341,141.8535,2.4048
l2,0,0,0,32,16384,6291456,256,42,49,5589738,2324320,341.1705,141.8652,2.4049
l2,0,0,0,32,16384,6291456,256,42,50,5589742,2324320,341.1708,141.8652,2.4049
l2,0,0,0,32,16384,6291456,256,42,51,5589389,2324160,341.1492,141.8555,2.4049
l2,0,0,0,32,16384,6291456,256,42,52,5589637,2324320,341.1644,141.8652,2.4048
l2,0,0,0,32,16384,6291456,256,42,53,5589982,2324448,341.1854,141.8730,2.4049
l2,0,0,0,32,16384,6291456,256,42,54,5589523,2324224,341.1574,141.8594,2.4049
l2,0,0,0,32,16384,6291456,256,42,55,5589671,2324288,341.1664,141.8633,2.4049
l2,0,0,0,32,16384,6291456,256,42,56,5589550,2324256,341.1591,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,57,5589967,2324416,341.1845,141.8711,2.4049
l2,0,0,0,32,16384,6291456,256,42,58,5589478,2324256,341.1547,141.8613,2.4048
l2,0,0,0,32,16384,6291456,256,42,59,5589657,2324352,341.1656,141.8672,2.4048
l2,0,0,0,32,16384,6291456,256,42,60,5589771,2324352,341.1725,141.8672,2.4049
l2,0,0,0,32,16384,6291456,256,42,61,5589779,2324384,341.1730,141.8691,2.4048
l2,0,0,0,32,16384,6291456,256,42,62,5589550,2324256,341.1591,141.8613,2.4049
l2,0,0,0,32,16384,6291456,256,42,63,5589140,2324128,341.1340,141.8535,2.4048
