# command: ./chain --buffer-kib 6144 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 0
# cycle_length: 1572864
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,6291456,0,42,0,5574877,2311616,340.2635,141.0898,2.4117
chain,0,0,0,32,16384,6291456,0,42,1,5575949,2312128,340.3289,141.1211,2.4116
chain,0,0,0,32,16384,6291456,0,42,2,5577849,2312608,340.4449,141.1504,2.4119
chain,0,0,0,32,16384,6291456,0,42,3,5582351,2314816,340.7197,141.2852,2.4116
chain,0,0,0,32,16384,6291456,0,42,4,5579706,2313568,340.5582,141.2090,2.4117
chain,0,0,0,32,16384,6291456,0,42,5,5576533,2312416,340.3646,141.1387,2.4116
chain,0,0,0,32,16384,6291456,0,42,6,5578522,2313216,340.4860,141.1875,2.4116
chain,0,0,0,32,16384,6291456,0,42,7,5578333,2313056,340.4744,141.1777,2.4117
chain,0,0,0,32,16384,6291456,0,42,8,5578015,2312992,340.4550,141.1738,2.4116
chain,0,0,0,32,16384,6291456,0,42,9,5579520,2313440,340.5469,141.2012,2.4118
chain,0,0,0,32,16384,6291456,0,42,10,5580031,2313760,340.5781,141.2207,2.4117
chain,0,0,0,32,16384,6291456,0,42,11,5580667,2313920,340.6169,141.2305,2.4118
chain,0,0,0,32,16384,6291456,0,42,12,5577281,2312448,340.4102,141.1406,2.4119
chain,0,0,0,32,16384,6291456,0,42,13,5579848,2313472,340.5669,141.2031,2.4119
chain,0,0,0,32,16384,6291456,0,42,14,5578386,2313152,340.4777,141.1836,2.4116
chain,0,0,0,32,16384,6291456,0,42,15,5577643,2312864,340.4323,141.1660,2.4116
chain,0,0,0,32,16384,6291456,0,42,16,5576219,2311872,340.3454,141.1055,2.4120
chain,0,0,0,32,16384,6291456,0,42,17,5577261,2312544,340.4090,141.1465,2.4117
chain,0,0,0,32,16384,6291456,0,42,18,5579692,2313664,340.5574,141.2148,2.4116
chain,0,0,0,32,16384,6291456,0,42,19,5581970,2314336,340.6964,141.2559,2.4119
chain,0,0,0,32,16384,6291456,0,42,20,5578414,2313184,340.4794,141.1855,2.4116
