# command: ./dram --stride 8 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 268435456
# stride_bytes: 8
# cycle_length: 134217728
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
dram,0,0,0,32,16384,1073741824,8,42,0,4372550,1818176,266.8793,110.9727,2.4049
dram,0,0,0,32,16384,1073741824,8,42,1,4372392,1818144,266.8696,110.9707,2.4049
dram,0,0,0,32,16384,1073741824,8,42,2,4375389,1819392,267.0526,111.0469,2.4049
dram,0,0,0,32,16384,1073741824,8,42,3,4375376,1819392,267.0518,111.0469,2.4049
dram,0,0,0,32,16384,1073741824,8,42,4,4374708,1819104,267.0110,111.0293,2.4049
dram,0,0,0,32,16384,1073741824,8,42,5,4373123,1818464,266.9142,110.9902,2.4048
dram,0,0,0,32,16384,1073741824,8,42,6,4371100,1817568,266.7908,110.9355,2.4049
dram,0,0,0,32,16384,1073741824,8,42,7,4380553,1821504,267.3677,111.1758,2.4049
dram,0,0,0,32,16384,1073741824,8,42,8,4378241,1820544,267.2266,111.1172,2.4049
dram,0,0,0,32,16384,1073741824,8,42,9,4373554,1818688,266.9406,111.0039,2.4048
dram,0,0,0,32,16384,1073741824,8,42,10,1925511,800640,117.5239,48.8672,2.4050
dram,0,0,0,32,16384,1073741824,8,42,11,4374383,1818976,266.9911,111.0215,2.4049
dram,0,0,0,32,16384,1073741824,8,42,12,4370893,1817504,266.7781,110.9316,2.4049
dram,0,0,0,32,16384,1073741824,8,42,13,4371433,1817760,266.8111,110.9473,2.4048
dram,0,0,0,32,16384,1073741824,8,42,14,4370280,1817248,266.7407,110.9160,2.4049
dram,0,0,0,32,16384,1073741824,8,42,15,4374908,1819200,267.0232,111.0352,2.4049
dram,0,0,0,32,16384,1073741824,8,42,16,4374215,1818880,266.9809,111.0156,2.4049
dram,0,0,0,32,16384,1073741824,8,42,17,4372415,1818144,266.8710,110.9707,2.4049
dram,0,0,0,32,16384,1073741824,8,42,18,4378761,1820768,267.2584,111.1309,2.4049
dram,0,0,0,32,16384,1073741824,8,42,19,4374682,1819136,267.0094,111.0312,2.4048
dram,0,0,0,32,16384,1073741824,8,42,20,4369422,1816896,266.6884,110.8945,2.4049
dram,0,0,0,32,16384,1073741824,8,42,21,4369699,1817056,266.7053,110.9043,2.4048
dram,0,0,0,32,16384,1073741824,8,42,22,4373785,1818656,266.9547,111.0020,2.4050
dram,0,0,0,32,16384,1073741824,8,42,23,4375590,1819456,267.0648,111.0508,2.4049
dram,0,0,0,32,16384,1073741824,8,42,24,4373606,1818592,266.9437,110.9980,2.4049
dram,0,0,0,32,16384,1073741824,8,42,25,4397866,1828768,268.4244,111.6191,2.4048
dram,0,0,0,32,16384,1073741824,8,42,26,4370953,1817536,266.7818,110.9336,2.4049
dram,0,0,0,32,16384,1073741824,8,42,27,4374116,1818848,266.9749,111.0137,2.4049
dram,0,0,0,32,16384,1073741824,8,42,28,4369359,1816832,266.6845,110.8906,2.4049
dram,0,0,0,32,16384,1073741824,8,42,29,4370157,1817184,266.7332,110.9121,2.4049
dram,0,0,0,32,16384,1073741824,8,42,30,1928540,801952,117.7087,48.9473,2.4048
dram,0,0,0,32,16384,1073741824,8,42,31,4376807,1819968,267.1391,111.0820,2.4049
dram,0,0,0,32,16384,1073741824,8,42,32,4374279,1818912,266.9848,111.0176,2.4049
dram,0,0,0,32,16384,1073741824,8,42,33,4368772,1816608,266.6487,110.8770,2.4049
dram,0,0,0,32,16384,1073741824,8,42,34,4377197,1820096,267.1629,111.0898,2.4049
dram,0,0,0,32,16384,1073741824,8,42,35,4375072,1819232,267.0332,111.0371,2.4049
dram,0,0,0,32,16384,1073741824,8,42,36,4374423,1818976,266.9936,111.0215,2.4049
dram,0,0,0,32,16384,1073741824,8,42,37,4377164,1820128,267.1609,111.0918,2.4049
dram,0,0,0,32,16384,1073741824,8,42,38,4370942,1817504,266.7811,110.9316,2.4049
dram,0,0,0,32,16384,1073741824,8,42,39,2294354,954016,140.0363,58.2285,2.4049
dram,0,0,0,32,16384,1073741824,8,42,40,4373620,1818656,266.9446,111.0020,2.4049
dram,0,0,0,32,16384,1073741824,8,42,41,4379404,1821056,267.2976,111.1484,2.4049
dram,0,0,0,32,16384,1073741824,8,42,42,4375690,1819520,267.0709,111.0547,2.4049
dram,0,0,0,32,16384,1073741824,8,42,43,4381265,1821824,267.4112,111.1953,2.4049
dram,0,0,0,32,16384,1073741824,8,42,44,4378782,1820832,267.2596,111.1348,2.4048
dram,0,0,0,32,16384,1073741824,8,42,45,4372759,1818272,266.8920,110.9785,2.4049
dram,0,0,0,32,16384,1073741824,8,42,46,4371804,1817888,266.8337,110.9551,2.4049
dram,0,0,0,32,16384,1073741824,8,42,47,4378485,1820704,267.2415,111.1270,2.4048
dram,0,0,0,32,16384,1073741824,8,42,48,4398337,1828992,268.4532,111.6328,2.4048
dram,0,0,0,32,16384,1073741824,8,42,49,4372623,1818208,266.8837,110.9746,2.4049
dram,0,0,0,32,16384,1073741824,8,42,50,4371791,1817888,266.8329,110.9551,2.4049
dram,0,0,0,32,16384,1073741824,8,42,51,4374489,1818976,266.9976,111.0215,2.4049
dram,0,0,0,32,16384,1073741824,8,42,52,4371732,1817856,266.8293,110.9531,2.4049
dram,0,0,0,32,16384,1073741824,8,42,53,4376861,1819936,267.1424,111.0801,2.4050
dram,0,0,0,32,16384,1073741824,8,42,54,4370455,1817376,266.7514,110.9238,2.4048
dram,0,0,0,32,16384,1073741824,8,42,55,4379195,1820992,267.2849,111.1445,2.4048
dram,0,0,0,32,16384,1073741824,8,42,56,4371248,1817696,266.7998,110.9434,2.4048
dram,0,0,0,32,16384,1073741824,8,42,57,4385273,1823488,267.6558,111.2969,2.4049
dram,0,0,0,32,16384,1073741824,8,42,58,3798053,1579328,231.8148,96.3945,2.4049
dram,0,0,0,32,16384,1073741824,8,42,59,4400882,1829984,268.6085,111.6934,2.4049
dram,0,0,0,32,16384,1073741824,8,42,60,4371355,1817728,266.8063,110.9453,2.4048
dram,0,0,0,32,16384,1073741824,8,42,61,4376844,1819968,267.1414,111.0820,2.4049
dram,0,0,0,32,16384,1073741824,8,42,62,4380883,1821696,267.3879,111.1875,2.4048
dram,0,0,0,32,16384,1073741824,8,42,63,4374508,1819008,266.9988,111.0234,2.4049
dram,0,0,0,32,16384,1073741824,8,42,64,4376337,1819776,267.1104,111.0703,2.4049
dram,0,0,0,32,16384,1073741824,8,42,65,4401378,1830208,268.6388,111.7070,2.4049
