# command: ./latency-many-threads --target local --requesters 1 --chasers 1024 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 1024
# requesters: 1
# target: local
# bank_aligned: 1
# warps_per_requester: 32
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048591,436064,64.0009,26.6152,2.4047,1024,0
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048592,436032,64.0010,26.6133,2.4049,1024,1
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048580,436064,64.0002,26.6152,2.4046,1024,2
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048581,436064,64.0003,26.6152,2.4046,1024,3
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048601,436064,64.0015,26.6152,2.4047,1024,4
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048598,436032,64.0013,26.6133,2.4049,1024,5
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048589,436064,64.0008,26.6152,2.4047,1024,6
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048570,436032,63.9996,26.6133,2.4048,1024,7
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048554,436032,63.9987,26.6133,2.4048,1024,8
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048592,436064,64.0010,26.6152,2.4047,1024,9
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048579,436032,64.0002,26.6133,2.4048,1024,10
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048546,436032,63.9982,26.6133,2.4047,1024,11
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048539,436032,63.9977,26.6133,2.4047,1024,12
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048580,436032,64.0002,26.6133,2.4048,1024,13
smem_loaded,2,0,0,1024,16384,0,0,42,0,1048590,436064,64.0009,26.6152,2.4047,1024,14
