# command: ./smem_cluster_local --cluster-size 2 --mapped 1 --stride 256 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 256
# cycle_length: 64
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
smem_cluster_local,2,0,1,128,16384,0,256,42,0,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,1,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,2,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,3,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,4,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,5,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,6,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,7,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,8,604194,251232,36.8771,15.3340,2.4049
smem_cluster_local,2,0,1,128,16384,0,256,42,9,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,10,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,11,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,12,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,13,604208,251296,36.8779,15.3379,2.4044
smem_cluster_local,2,0,1,128,16384,0,256,42,14,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,15,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,16,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,17,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,18,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,19,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,20,604194,251264,36.8771,15.3359,2.4046
smem_cluster_local,2,0,1,128,16384,0,256,42,21,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,22,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,23,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,24,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,25,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,26,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,27,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,28,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,29,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,30,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,31,604208,251168,36.8779,15.3301,2.4056
smem_cluster_local,2,0,1,128,16384,0,256,42,32,604194,251264,36.8771,15.3359,2.4046
smem_cluster_local,2,0,1,128,16384,0,256,42,33,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,34,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,35,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,36,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,37,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,38,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,39,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,40,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,41,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,42,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,43,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,44,604194,251232,36.8771,15.3340,2.4049
smem_cluster_local,2,0,1,128,16384,0,256,42,45,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,46,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,47,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,48,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,49,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,50,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,51,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,52,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,53,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,54,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,55,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,56,604194,251264,36.8771,15.3359,2.4046
smem_cluster_local,2,0,1,128,16384,0,256,42,57,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,58,604208,251200,36.8779,15.3320,2.4053
smem_cluster_local,2,0,1,128,16384,0,256,42,59,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,60,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,61,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,62,604208,251264,36.8779,15.3359,2.4047
smem_cluster_local,2,0,1,128,16384,0,256,42,63,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,64,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,65,604208,251232,36.8779,15.3340,2.4050
smem_cluster_local,2,0,1,128,16384,0,256,42,66,604208,251264,36.8779,15.3359,2.4047
