# command: ./chain --buffer-kib 2048 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 524288
# stride_bytes: 0
# cycle_length: 524288
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,2097152,0,42,0,5538674,2296640,338.0538,140.1758,2.4116
chain,0,0,0,32,16384,2097152,0,42,1,5536707,2296000,337.9338,140.1367,2.4115
chain,0,0,0,32,16384,2097152,0,42,2,5535943,2295392,337.8871,140.0996,2.4118
chain,0,0,0,32,16384,2097152,0,42,3,5539309,2296832,338.0926,140.1875,2.4117
chain,0,0,0,32,16384,2097152,0,42,4,5534050,2294688,337.7716,140.0566,2.4117
chain,0,0,0,32,16384,2097152,0,42,5,5536520,2295936,337.9224,140.1328,2.4114
chain,0,0,0,32,16384,2097152,0,42,6,5534892,2295264,337.8230,140.0918,2.4114
chain,0,0,0,32,16384,2097152,0,42,7,5536746,2295872,337.9362,140.1289,2.4116
chain,0,0,0,32,16384,2097152,0,42,8,5537892,2296480,338.0061,140.1660,2.4115
chain,0,0,0,32,16384,2097152,0,42,9,5535965,2295712,337.8885,140.1191,2.4114
chain,0,0,0,32,16384,2097152,0,42,10,5534135,2294944,337.7768,140.0723,2.4114
chain,0,0,0,32,16384,2097152,0,42,11,5531081,2293664,337.5904,139.9941,2.4115
chain,0,0,0,32,16384,2097152,0,42,12,5533195,2294624,337.7194,140.0527,2.4114
chain,0,0,0,32,16384,2097152,0,42,13,5531007,2293664,337.5859,139.9941,2.4114
chain,0,0,0,32,16384,2097152,0,42,14,5531250,2293600,337.6007,139.9902,2.4116
chain,0,0,0,32,16384,2097152,0,42,15,5533891,2294912,337.7619,140.0703,2.4114
chain,0,0,0,32,16384,2097152,0,42,16,5543249,2298752,338.3331,140.3047,2.4114
chain,0,0,0,32,16384,2097152,0,42,17,5534035,2294848,337.7707,140.0664,2.4115
chain,0,0,0,32,16384,2097152,0,42,18,5536579,2295936,337.9260,140.1328,2.4115
chain,0,0,0,32,16384,2097152,0,42,19,5533567,2294784,337.7421,140.0625,2.4114
chain,0,0,0,32,16384,2097152,0,42,20,5533290,2294624,337.7252,140.0527,2.4114
