# command: ./chain --buffer-kib 32768 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 8388608
# stride_bytes: 0
# cycle_length: 8388608
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,33554432,0,42,0,15649038,6488448,955.1415,396.0234,2.4118
chain,0,0,0,32,16384,33554432,0,42,1,15421903,6393792,941.2783,390.2461,2.4120
chain,0,0,0,32,16384,33554432,0,42,2,15040100,6236000,917.9749,380.6152,2.4118
chain,0,0,0,32,16384,33554432,0,42,3,14762244,6120864,901.0159,373.5879,2.4118
chain,0,0,0,32,16384,33554432,0,42,4,15700851,6510528,958.3039,397.3711,2.4116
chain,0,0,0,32,16384,33554432,0,42,5,14362940,5955680,876.6443,363.5059,2.4116
chain,0,0,0,32,16384,33554432,0,42,6,14068446,5833312,858.6698,356.0371,2.4117
chain,0,0,0,32,16384,33554432,0,42,7,13825222,5732928,843.8246,349.9102,2.4115
chain,0,0,0,32,16384,33554432,0,42,8,13719506,5689376,837.3722,347.2520,2.4114
chain,0,0,0,32,16384,33554432,0,42,9,13568390,5626592,828.1488,343.4199,2.4115
chain,0,0,0,32,16384,33554432,0,42,10,13519531,5606208,825.1667,342.1758,2.4115
chain,0,0,0,32,16384,33554432,0,42,11,13347795,5535136,814.6848,337.8379,2.4115
chain,0,0,0,32,16384,33554432,0,42,12,13246844,5493312,808.5232,335.2852,2.4114
chain,0,0,0,32,16384,33554432,0,42,13,13093559,5429792,799.1674,331.4082,2.4114
chain,0,0,0,32,16384,33554432,0,42,14,13005212,5392864,793.7751,329.1543,2.4116
chain,0,0,0,32,16384,33554432,0,42,15,12844824,5326368,783.9858,325.0957,2.4116
chain,0,0,0,32,16384,33554432,0,42,16,12800115,5307296,781.2570,323.9316,2.4118
chain,0,0,0,32,16384,33554432,0,42,17,12677248,5256512,773.7578,320.8320,2.4117
chain,0,0,0,32,16384,33554432,0,42,18,11957616,4958240,729.8350,302.6270,2.4117
chain,0,0,0,32,16384,33554432,0,42,19,12599800,5224640,769.0308,318.8867,2.4116
chain,0,0,0,32,16384,33554432,0,42,20,12534321,5197760,765.0342,317.2461,2.4115
