# command: ./l2 --stride random --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 0
# cycle_length: 1572864
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,0,42,73,5569470,2315936,339.9335,141.3535,2.4048
l2,0,0,0,32,16384,6291456,0,42,74,5571329,2316672,340.0469,141.3984,2.4049
l2,0,0,0,32,16384,6291456,0,42,75,5571376,2316704,340.0498,141.4004,2.4049
l2,0,0,0,32,16384,6291456,0,42,76,5573572,2317600,340.1838,141.4551,2.4049
l2,0,0,0,32,16384,6291456,0,42,77,5569453,2315936,339.9324,141.3535,2.4048
l2,0,0,0,32,16384,6291456,0,42,78,5569212,2315808,339.9177,141.3457,2.4049
l2,0,0,0,32,16384,6291456,0,42,79,5572948,2317312,340.1458,141.4375,2.4049
l2,0,0,0,32,16384,6291456,0,42,80,5571049,2316576,340.0298,141.3926,2.4049
l2,0,0,0,32,16384,6291456,0,42,81,5570596,2316352,340.0022,141.3789,2.4049
l2,0,0,0,32,16384,6291456,0,42,82,5569963,2316128,339.9636,141.3652,2.4049
l2,0,0,0,32,16384,6291456,0,42,83,5575333,2318336,340.2913,141.5000,2.4049
l2,0,0,0,32,16384,6291456,0,42,84,5568933,2315712,339.9007,141.3398,2.4048
l2,0,0,0,32,16384,6291456,0,42,85,5573754,2317728,340.1949,141.4629,2.4048
l2,0,0,0,32,16384,6291456,0,42,86,5574092,2317824,340.2156,141.4688,2.4049
l2,0,0,0,32,16384,6291456,0,42,87,5570859,2316512,340.0182,141.3887,2.4048
l2,0,0,0,32,16384,6291456,0,42,88,5572700,2317280,340.1306,141.4355,2.4048
l2,0,0,0,32,16384,6291456,0,42,89,5572235,2317088,340.1022,141.4238,2.4048
l2,0,0,0,32,16384,6291456,0,42,90,5572221,2317216,340.1014,141.4316,2.4047
l2,0,0,0,32,16384,6291456,0,42,91,5576614,2318880,340.3695,141.5332,2.4049
l2,0,0,0,32,16384,6291456,0,42,92,5571575,2316800,340.0620,141.4062,2.4049
l2,0,0,0,32,16384,6291456,0,42,93,5571432,2316736,340.0532,141.4023,2.4049
l2,0,0,0,32,16384,6291456,0,42,94,5573187,2317472,340.1603,141.4473,2.4049
l2,0,0,0,32,16384,6291456,0,42,95,5570269,2316256,339.9822,141.3730,2.4049
l2,0,0,0,32,16384,6291456,0,42,96,5569276,2315840,339.9216,141.3477,2.4049
l2,0,0,0,32,16384,6291456,0,42,97,5570654,2316416,340.0057,141.3828,2.4049
l2,0,0,0,32,16384,6291456,0,42,98,5572775,2317280,340.1352,141.4355,2.4049
l2,0,0,0,32,16384,6291456,0,42,99,5570813,2316480,340.0154,141.3867,2.4049
l2,0,0,0,32,16384,6291456,0,42,100,5579247,2319936,340.5302,141.5977,2.4049
