# command: ./chain --buffer-kib 2097152 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 536870912
# stride_bytes: 0
# cycle_length: 536870912
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,2147483648,0,42,0,15905951,6595680,970.8222,402.5684,2.4116
chain,0,0,0,32,16384,2147483648,0,42,1,15895144,6591168,970.1626,402.2930,2.4116
chain,0,0,0,32,16384,2147483648,0,42,2,15925532,6604224,972.0173,403.0898,2.4114
chain,0,0,0,32,16384,2147483648,0,42,3,15975799,6624896,975.0854,404.3516,2.4115
chain,0,0,0,32,16384,2147483648,0,42,4,15941136,6610656,972.9697,403.4824,2.4114
chain,0,0,0,32,16384,2147483648,0,42,5,15928981,6605248,972.2278,403.1523,2.4116
chain,0,0,0,32,16384,2147483648,0,42,6,15928503,6604448,972.1987,403.1035,2.4118
chain,0,0,0,32,16384,2147483648,0,42,7,15897536,6592160,970.3086,402.3535,2.4116
chain,0,0,0,32,16384,2147483648,0,42,8,15891532,6589856,969.9421,402.2129,2.4115
chain,0,0,0,32,16384,2147483648,0,42,9,15771930,6539936,962.6422,399.1660,2.4116
chain,0,0,0,32,16384,2147483648,0,42,10,15891428,6590112,969.9358,402.2285,2.4114
chain,0,0,0,32,16384,2147483648,0,42,11,17057685,7073728,1041.1185,431.7461,2.4114
chain,0,0,0,32,16384,2147483648,0,42,12,15884329,6587136,969.5025,402.0469,2.4114
chain,0,0,0,32,16384,2147483648,0,42,13,15881286,6585856,969.3168,401.9688,2.4114
chain,0,0,0,32,16384,2147483648,0,42,14,15898175,6592448,970.3476,402.3711,2.4116
chain,0,0,0,32,16384,2147483648,0,42,15,15885262,6586976,969.5594,402.0371,2.4116
chain,0,0,0,32,16384,2147483648,0,42,16,15857141,6575424,967.8431,401.3320,2.4116
chain,0,0,0,32,16384,2147483648,0,42,17,15871264,6581472,968.7051,401.7012,2.4115
chain,0,0,0,32,16384,2147483648,0,42,18,15902649,6594176,970.6207,402.4766,2.4116
chain,0,0,0,32,16384,2147483648,0,42,19,15885730,6587040,969.5880,402.0410,2.4117
chain,0,0,0,32,16384,2147483648,0,42,20,15878050,6584352,969.1193,401.8770,2.4115
