# command: ./chain --buffer-kib 256 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 65536
# stride_bytes: 0
# cycle_length: 65536
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,262144,0,42,0,4931608,2045024,301.0015,124.8184,2.4115
chain,0,0,0,32,16384,262144,0,42,1,4922383,2041056,300.4384,124.5762,2.4117
chain,0,0,0,32,16384,262144,0,42,2,4910396,2036160,299.7068,124.2773,2.4116
chain,0,0,0,32,16384,262144,0,42,3,4923085,2041472,300.4813,124.6016,2.4115
chain,0,0,0,32,16384,262144,0,42,4,4917012,2038752,300.1106,124.4355,2.4118
chain,0,0,0,32,16384,262144,0,42,5,4944746,2050272,301.8033,125.1387,2.4118
chain,0,0,0,32,16384,262144,0,42,6,4920562,2040256,300.3273,124.5273,2.4117
chain,0,0,0,32,16384,262144,0,42,7,4907857,2035072,299.5518,124.2109,2.4116
chain,0,0,0,32,16384,262144,0,42,8,4938416,2047872,301.4170,124.9922,2.4115
chain,0,0,0,32,16384,262144,0,42,9,4902854,2033152,299.2465,124.0938,2.4115
chain,0,0,0,32,16384,262144,0,42,10,4940841,2048960,301.5650,125.0586,2.4114
chain,0,0,0,32,16384,262144,0,42,11,4926899,2043168,300.7141,124.7051,2.4114
chain,0,0,0,32,16384,262144,0,42,12,4933148,2045664,301.0955,124.8574,2.4115
chain,0,0,0,32,16384,262144,0,42,13,4942885,2049760,301.6898,125.1074,2.4114
chain,0,0,0,32,16384,262144,0,42,14,4942369,2049568,301.6583,125.0957,2.4114
chain,0,0,0,32,16384,262144,0,42,15,4933072,2045664,301.0908,124.8574,2.4115
chain,0,0,0,32,16384,262144,0,42,16,4905346,2034240,299.3986,124.1602,2.4114
chain,0,0,0,32,16384,262144,0,42,17,4941954,2049408,301.6329,125.0859,2.4114
chain,0,0,0,32,16384,262144,0,42,18,4941872,2049344,301.6279,125.0820,2.4114
chain,0,0,0,32,16384,262144,0,42,19,4930075,2044384,300.9079,124.7793,2.4115
chain,0,0,0,32,16384,262144,0,42,20,4910388,2036064,299.7063,124.2715,2.4117
