# command: ./dram --stride 4096 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 268435456
# stride_bytes: 4096
# cycle_length: 262144
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
dram,0,0,0,32,16384,1073741824,4096,42,0,15940110,6628256,972.9071,404.5566,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,1,15922189,6620800,971.8133,404.1016,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,2,15994872,6651040,976.2495,405.9473,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,3,15971393,6641248,974.8165,405.3496,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,4,15818638,6577728,965.4930,401.4727,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,5,15838865,6586176,966.7276,401.9883,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,6,15978423,6644192,975.2455,405.5293,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,7,15818499,6577632,965.4846,401.4668,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,8,15653042,6508864,955.3859,397.2695,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,9,15942441,6629280,973.0494,404.6191,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,10,15820939,6578688,965.6335,401.5312,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,11,15841967,6587456,966.9169,402.0664,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,12,15830816,6582848,966.2363,401.7852,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,13,15854993,6592864,967.7120,402.3965,2.4049
dram,0,0,0,32,16384,1073741824,4096,42,14,15879625,6603136,969.2154,403.0234,2.4049
