# command: ./chain --buffer-kib 1024 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 262144
# stride_bytes: 0
# cycle_length: 262144
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,1048576,0,42,0,5472243,2269216,333.9992,138.5020,2.4115
chain,0,0,0,32,16384,1048576,0,42,1,5468965,2267680,333.7991,138.4082,2.4117
chain,0,0,0,32,16384,1048576,0,42,2,5468063,2267552,333.7441,138.4004,2.4114
chain,0,0,0,32,16384,1048576,0,42,3,5464839,2265824,333.5473,138.2949,2.4119
chain,0,0,0,32,16384,1048576,0,42,4,5476607,2270816,334.2656,138.5996,2.4117
chain,0,0,0,32,16384,1048576,0,42,5,5463009,2265312,333.4356,138.2637,2.4116
chain,0,0,0,32,16384,1048576,0,42,6,5470876,2268288,333.9158,138.4453,2.4119
chain,0,0,0,32,16384,1048576,0,42,7,5468484,2267360,333.7698,138.3887,2.4118
chain,0,0,0,32,16384,1048576,0,42,8,5467241,2266912,333.6939,138.3613,2.4118
chain,0,0,0,32,16384,1048576,0,42,9,5462505,2264992,333.4048,138.2441,2.4117
chain,0,0,0,32,16384,1048576,0,42,10,5470984,2268480,333.9224,138.4570,2.4117
chain,0,0,0,32,16384,1048576,0,42,11,5466845,2266688,333.6697,138.3477,2.4118
chain,0,0,0,32,16384,1048576,0,42,12,5473989,2269856,334.1058,138.5410,2.4116
chain,0,0,0,32,16384,1048576,0,42,13,5465287,2266272,333.5746,138.3223,2.4116
chain,0,0,0,32,16384,1048576,0,42,14,5475244,2270432,334.1824,138.5762,2.4115
chain,0,0,0,32,16384,1048576,0,42,15,5462863,2264992,333.4267,138.2441,2.4119
chain,0,0,0,32,16384,1048576,0,42,16,5465605,2266240,333.5941,138.3203,2.4118
chain,0,0,0,32,16384,1048576,0,42,17,5461466,2264512,333.3414,138.2148,2.4118
chain,0,0,0,32,16384,1048576,0,42,18,5464658,2265728,333.5363,138.2891,2.4119
chain,0,0,0,32,16384,1048576,0,42,19,5462602,2264864,333.4108,138.2363,2.4119
chain,0,0,0,32,16384,1048576,0,42,20,5467121,2266816,333.6866,138.3555,2.4118
