# command: ./chain --buffer-kib 1024 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 262144
# stride_bytes: 0
# cycle_length: 262144
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,1048576,0,42,0,5473584,2269856,334.0811,138.5410,2.4114
chain,0,0,0,32,16384,1048576,0,42,1,5466540,2266912,333.6511,138.3613,2.4114
chain,0,0,0,32,16384,1048576,0,42,2,5467637,2267424,333.7181,138.3926,2.4114
chain,0,0,0,32,16384,1048576,0,42,3,5463766,2265600,333.4818,138.2812,2.4116
chain,0,0,0,32,16384,1048576,0,42,4,5479178,2272160,334.4225,138.6816,2.4114
chain,0,0,0,32,16384,1048576,0,42,5,5464010,2265920,333.4967,138.3008,2.4114
chain,0,0,0,32,16384,1048576,0,42,6,5470933,2268736,333.9193,138.4727,2.4114
chain,0,0,0,32,16384,1048576,0,42,7,5466423,2266720,333.6440,138.3496,2.4116
chain,0,0,0,32,16384,1048576,0,42,8,5469024,2267712,333.8027,138.4102,2.4117
chain,0,0,0,32,16384,1048576,0,42,9,5466013,2266720,333.6190,138.3496,2.4114
chain,0,0,0,32,16384,1048576,0,42,10,5469230,2268032,333.8153,138.4297,2.4114
chain,0,0,0,32,16384,1048576,0,42,11,5465321,2266400,333.5767,138.3301,2.4115
chain,0,0,0,32,16384,1048576,0,42,12,5477031,2271008,334.2914,138.6113,2.4117
chain,0,0,0,32,16384,1048576,0,42,13,5469185,2267840,333.8126,138.4180,2.4116
chain,0,0,0,32,16384,1048576,0,42,14,5476466,2270944,334.2570,138.6074,2.4115
chain,0,0,0,32,16384,1048576,0,42,15,5463746,2265728,333.4806,138.2891,2.4115
chain,0,0,0,32,16384,1048576,0,42,16,5465535,2266144,333.5898,138.3145,2.4118
chain,0,0,0,32,16384,1048576,0,42,17,5460926,2264448,333.3085,138.2109,2.4116
chain,0,0,0,32,16384,1048576,0,42,18,5466562,2266624,333.6525,138.3438,2.4118
chain,0,0,0,32,16384,1048576,0,42,19,5460668,2264352,333.2927,138.2051,2.4116
chain,0,0,0,32,16384,1048576,0,42,20,5466190,2266496,333.6298,138.3359,2.4117
