# command: ./smem_local --stride 32 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 32
# cycle_length: 512
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
smem_local,0,0,0,128,16384,0,32,42,0,539698,224416,32.9406,13.6973,2.4049
smem_local,0,0,0,128,16384,0,32,42,1,539698,224416,32.9406,13.6973,2.4049
smem_local,0,0,0,128,16384,0,32,42,2,539698,224384,32.9406,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,3,539698,224448,32.9406,13.6992,2.4046
smem_local,0,0,0,128,16384,0,32,42,4,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,5,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,6,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,7,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,8,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,9,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,10,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,11,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,12,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,13,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,14,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,15,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,16,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,17,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,18,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,19,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,20,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,21,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,22,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,23,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,24,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,25,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,26,539684,224352,32.9397,13.6934,2.4055
smem_local,0,0,0,128,16384,0,32,42,27,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,28,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,29,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,30,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,31,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,32,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,33,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,34,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,35,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,36,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,37,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,38,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,39,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,40,539684,224480,32.9397,13.7012,2.4042
smem_local,0,0,0,128,16384,0,32,42,41,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,42,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,43,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,44,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,45,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,46,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,47,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,48,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,49,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,50,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,51,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,52,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,53,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,54,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,55,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,56,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,57,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,58,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,59,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,60,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,61,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,62,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,63,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,64,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,65,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,66,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,67,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,68,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,69,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,70,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,71,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,72,539684,224352,32.9397,13.6934,2.4055
smem_local,0,0,0,128,16384,0,32,42,73,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,74,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,75,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,76,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,77,539684,224480,32.9397,13.7012,2.4042
smem_local,0,0,0,128,16384,0,32,42,78,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,79,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,80,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,81,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,82,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,83,539684,224448,32.9397,13.6992,2.4045
smem_local,0,0,0,128,16384,0,32,42,84,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,85,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,86,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,87,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,88,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,89,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,90,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,91,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,92,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,93,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,94,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,95,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,96,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,97,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,98,539684,224384,32.9397,13.6953,2.4052
smem_local,0,0,0,128,16384,0,32,42,99,539684,224416,32.9397,13.6973,2.4048
smem_local,0,0,0,128,16384,0,32,42,100,539684,224416,32.9397,13.6973,2.4048
