# command: ./chain --buffer-kib 512 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 131072
# stride_bytes: 0
# cycle_length: 131072
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,524288,0,42,0,5297674,2196896,323.3444,134.0879,2.4114
chain,0,0,0,32,16384,524288,0,42,1,5297091,2196672,323.3088,134.0742,2.4114
chain,0,0,0,32,16384,524288,0,42,2,5357601,2221824,327.0020,135.6094,2.4114
chain,0,0,0,32,16384,524288,0,42,3,5313195,2203328,324.2917,134.4805,2.4114
chain,0,0,0,32,16384,524288,0,42,4,5300483,2198048,323.5158,134.1582,2.4115
chain,0,0,0,32,16384,524288,0,42,5,5295170,2195872,323.1915,134.0254,2.4114
chain,0,0,0,32,16384,524288,0,42,6,5313145,2203296,324.2886,134.4785,2.4115
chain,0,0,0,32,16384,524288,0,42,7,5293596,2195200,323.0955,133.9844,2.4114
chain,0,0,0,32,16384,524288,0,42,8,5305411,2200096,323.8166,134.2832,2.4114
chain,0,0,0,32,16384,524288,0,42,9,5305111,2200000,323.7983,134.2773,2.4114
chain,0,0,0,32,16384,524288,0,42,10,5306968,2200800,323.9116,134.3262,2.4114
chain,0,0,0,32,16384,524288,0,42,11,5309510,2201664,324.0668,134.3789,2.4116
chain,0,0,0,32,16384,524288,0,42,12,5305250,2200064,323.8068,134.2812,2.4114
chain,0,0,0,32,16384,524288,0,42,13,5294490,2195616,323.1500,134.0098,2.4114
chain,0,0,0,32,16384,524288,0,42,14,5320902,2206464,324.7621,134.6719,2.4115
chain,0,0,0,32,16384,524288,0,42,15,5297022,2196640,323.3046,134.0723,2.4114
chain,0,0,0,32,16384,524288,0,42,16,5304701,2199744,323.7733,134.2617,2.4115
chain,0,0,0,32,16384,524288,0,42,17,5290635,2194016,322.9147,133.9121,2.4114
chain,0,0,0,32,16384,524288,0,42,18,5297943,2196992,323.3608,134.0938,2.4115
chain,0,0,0,32,16384,524288,0,42,19,5298215,2196960,323.3774,134.0918,2.4116
chain,0,0,0,32,16384,524288,0,42,20,5302954,2198912,323.6666,134.2109,2.4116
