# command: ./chain --buffer-kib 2048 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 524288
# stride_bytes: 0
# cycle_length: 524288
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,2097152,0,42,0,5536961,2296160,337.9493,140.1465,2.4114
chain,0,0,0,32,16384,2097152,0,42,1,5537598,2296416,337.9882,140.1621,2.4114
chain,0,0,0,32,16384,2097152,0,42,2,5536545,2295904,337.9239,140.1309,2.4115
chain,0,0,0,32,16384,2097152,0,42,3,5537020,2296000,337.9529,140.1367,2.4116
chain,0,0,0,32,16384,2097152,0,42,4,5600910,2322528,341.8524,141.7559,2.4116
chain,0,0,0,32,16384,2097152,0,42,5,5534595,2295168,337.8049,140.0859,2.4114
chain,0,0,0,32,16384,2097152,0,42,6,5531607,2293920,337.6225,140.0098,2.4114
chain,0,0,0,32,16384,2097152,0,42,7,5537073,2296192,337.9561,140.1484,2.4114
chain,0,0,0,32,16384,2097152,0,42,8,5538512,2296768,338.0439,140.1836,2.4114
chain,0,0,0,32,16384,2097152,0,42,9,5532250,2294208,337.6617,140.0273,2.4114
chain,0,0,0,32,16384,2097152,0,42,10,5533821,2294720,337.7576,140.0586,2.4115
chain,0,0,0,32,16384,2097152,0,42,11,5533385,2294688,337.7310,140.0566,2.4114
chain,0,0,0,32,16384,2097152,0,42,12,5532132,2294112,337.6545,140.0215,2.4114
chain,0,0,0,32,16384,2097152,0,42,13,5528690,2292736,337.4445,139.9375,2.4114
chain,0,0,0,32,16384,2097152,0,42,14,5532726,2294240,337.6908,140.0293,2.4116
chain,0,0,0,32,16384,2097152,0,42,15,5533956,2294592,337.7659,140.0508,2.4117
chain,0,0,0,32,16384,2097152,0,42,16,5543338,2298720,338.3385,140.3027,2.4115
chain,0,0,0,32,16384,2097152,0,42,17,5532411,2294112,337.6716,140.0215,2.4116
chain,0,0,0,32,16384,2097152,0,42,18,5535316,2295488,337.8489,140.1055,2.4114
chain,0,0,0,32,16384,2097152,0,42,19,5531502,2293856,337.6161,140.0059,2.4114
chain,0,0,0,32,16384,2097152,0,42,20,5535233,2295456,337.8438,140.1035,2.4114
