# command: ./chain --buffer-kib 28672 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 7340032
# stride_bytes: 0
# cycle_length: 7340032
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,29360128,0,42,0,15596752,6467936,951.9502,394.7715,2.4114
chain,0,0,0,32,16384,29360128,0,42,1,15322304,6354080,935.1992,387.8223,2.4114
chain,0,0,0,32,16384,29360128,0,42,2,15017357,6227616,916.5867,380.1035,2.4114
chain,0,0,0,32,16384,29360128,0,42,3,14677444,6086464,895.8401,371.4883,2.4115
chain,0,0,0,32,16384,29360128,0,42,4,14377675,5962336,877.5436,363.9121,2.4114
chain,0,0,0,32,16384,29360128,0,42,5,14125036,5857568,862.1238,357.5176,2.4114
chain,0,0,0,32,16384,29360128,0,42,6,13894191,5761184,848.0341,351.6348,2.4117
chain,0,0,0,32,16384,29360128,0,42,7,13632785,5653408,832.0792,345.0566,2.4114
chain,0,0,0,32,16384,29360128,0,42,8,13391582,5552992,817.3573,338.9277,2.4116
chain,0,0,0,32,16384,29360128,0,42,9,13254328,5496352,808.9800,335.4707,2.4115
chain,0,0,0,32,16384,29360128,0,42,10,13157888,5456512,803.0938,333.0391,2.4114
chain,0,0,0,32,16384,29360128,0,42,11,12949883,5370048,790.3981,327.7617,2.4115
chain,0,0,0,32,16384,29360128,0,42,12,12862972,5333920,785.0935,325.5566,2.4115
chain,0,0,0,32,16384,29360128,0,42,13,12680212,5258144,773.9387,320.9316,2.4115
chain,0,0,0,32,16384,29360128,0,42,14,12527668,5194784,764.6282,317.0645,2.4116
chain,0,0,0,32,16384,29360128,0,42,15,12352628,5122464,753.9446,312.6504,2.4115
chain,0,0,0,32,16384,29360128,0,42,16,9782859,4056800,597.0983,247.6074,2.4115
chain,0,0,0,32,16384,29360128,0,42,17,12187162,5053472,743.8453,308.4395,2.4116
chain,0,0,0,32,16384,29360128,0,42,18,12073417,5006656,736.9029,305.5820,2.4115
chain,0,0,0,32,16384,29360128,0,42,19,11994032,4973856,732.0576,303.5801,2.4114
chain,0,0,0,32,16384,29360128,0,42,20,11963243,4960896,730.1784,302.7891,2.4115
