# command: ./smem_cluster_local --cluster-size 12 --mapped 0 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
smem_cluster_local,12,0,0,128,16384,0,0,42,0,535604,222688,32.6907,13.5918,2.4052
smem_cluster_local,12,0,0,128,16384,0,0,42,1,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,2,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,3,535604,222752,32.6907,13.5957,2.4045
smem_cluster_local,12,0,0,128,16384,0,0,42,4,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,5,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,6,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,7,535604,222752,32.6907,13.5957,2.4045
smem_cluster_local,12,0,0,128,16384,0,0,42,8,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,9,535604,222752,32.6907,13.5957,2.4045
smem_cluster_local,12,0,0,128,16384,0,0,42,10,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,11,535604,222688,32.6907,13.5918,2.4052
smem_cluster_local,12,0,0,128,16384,0,0,42,12,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,13,535604,222752,32.6907,13.5957,2.4045
smem_cluster_local,12,0,0,128,16384,0,0,42,14,535604,222688,32.6907,13.5918,2.4052
smem_cluster_local,12,0,0,128,16384,0,0,42,15,535604,222688,32.6907,13.5918,2.4052
smem_cluster_local,12,0,0,128,16384,0,0,42,16,535604,222688,32.6907,13.5918,2.4052
smem_cluster_local,12,0,0,128,16384,0,0,42,17,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,18,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,19,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,20,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,21,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,22,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,23,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,24,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,25,535604,222752,32.6907,13.5957,2.4045
smem_cluster_local,12,0,0,128,16384,0,0,42,26,535604,222720,32.6907,13.5938,2.4048
smem_cluster_local,12,0,0,128,16384,0,0,42,27,535604,222688,32.6907,13.5918,2.4052
