# command: ./l2 --stride 1024 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 1024
# cycle_length: 6144
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,1024,42,0,5589585,2324320,341.1612,141.8652,2.4048
l2,0,0,0,32,16384,6291456,1024,42,1,5589644,2324352,341.1648,141.8672,2.4048
l2,0,0,0,32,16384,6291456,1024,42,2,5589516,2324224,341.1570,141.8594,2.4049
l2,0,0,0,32,16384,6291456,1024,42,3,5589569,2324288,341.1602,141.8633,2.4049
l2,0,0,0,32,16384,6291456,1024,42,4,5589403,2324192,341.1501,141.8574,2.4049
l2,0,0,0,32,16384,6291456,1024,42,5,5589571,2324256,341.1603,141.8613,2.4049
l2,0,0,0,32,16384,6291456,1024,42,6,5589578,2324256,341.1608,141.8613,2.4049
l2,0,0,0,32,16384,6291456,1024,42,7,5589466,2324288,341.1539,141.8633,2.4048
l2,0,0,0,32,16384,6291456,1024,42,8,5589935,2324448,341.1826,141.8730,2.4048
l2,0,0,0,32,16384,6291456,1024,42,9,5589582,2324320,341.1610,141.8652,2.4048
l2,0,0,0,32,16384,6291456,1024,42,10,5589485,2324288,341.1551,141.8633,2.4048
l2,0,0,0,32,16384,6291456,1024,42,11,5589625,2324288,341.1636,141.8633,2.4049
l2,0,0,0,32,16384,6291456,1024,42,12,5592302,2325376,341.3270,141.9297,2.4049
l2,0,0,0,32,16384,6291456,1024,42,13,5589607,2324256,341.1625,141.8613,2.4049
l2,0,0,0,32,16384,6291456,1024,42,14,5589578,2324224,341.1608,141.8594,2.4049
l2,0,0,0,32,16384,6291456,1024,42,15,5589594,2324320,341.1617,141.8652,2.4048
l2,0,0,0,32,16384,6291456,1024,42,16,5589641,2324256,341.1646,141.8613,2.4049
l2,0,0,0,32,16384,6291456,1024,42,17,5589796,2324352,341.1741,141.8672,2.4049
l2,0,0,0,32,16384,6291456,1024,42,18,5589417,2324224,341.1509,141.8594,2.4049
l2,0,0,0,32,16384,6291456,1024,42,19,5589625,2324352,341.1636,141.8672,2.4048
l2,0,0,0,32,16384,6291456,1024,42,20,5589381,2324192,341.1487,141.8574,2.4049
l2,0,0,0,32,16384,6291456,1024,42,21,5589519,2324256,341.1572,141.8613,2.4049
l2,0,0,0,32,16384,6291456,1024,42,22,5589702,2324320,341.1683,141.8652,2.4049
l2,0,0,0,32,16384,6291456,1024,42,23,5589558,2324256,341.1595,141.8613,2.4049
l2,0,0,0,32,16384,6291456,1024,42,24,5589478,2324256,341.1547,141.8613,2.4048
l2,0,0,0,32,16384,6291456,1024,42,25,5593802,2326016,341.4186,141.9688,2.4049
l2,0,0,0,32,16384,6291456,1024,42,26,5589567,2324288,341.1601,141.8633,2.4049
l2,0,0,0,32,16384,6291456,1024,42,27,5589484,2324288,341.1550,141.8633,2.4048
l2,0,0,0,32,16384,6291456,1024,42,28,5589609,2324288,341.1627,141.8633,2.4049
l2,0,0,0,32,16384,6291456,1024,42,29,5590865,2324800,341.2393,141.8945,2.4049
l2,0,0,0,32,16384,6291456,1024,42,30,5589611,2324320,341.1628,141.8652,2.4048
l2,0,0,0,32,16384,6291456,1024,42,31,5589608,2324320,341.1626,141.8652,2.4048
l2,0,0,0,32,16384,6291456,1024,42,32,5589350,2324160,341.1469,141.8555,2.4049
l2,0,0,0,32,16384,6291456,1024,42,33,5589507,2324256,341.1564,141.8613,2.4049
l2,0,0,0,32,16384,6291456,1024,42,34,5589568,2324288,341.1602,141.8633,2.4049
l2,0,0,0,32,16384,6291456,1024,42,35,5589737,2324320,341.1705,141.8652,2.4049
l2,0,0,0,32,16384,6291456,1024,42,36,5589657,2324320,341.1656,141.8652,2.4049
l2,0,0,0,32,16384,6291456,1024,42,37,5589675,2324320,341.1667,141.8652,2.4049
l2,0,0,0,32,16384,6291456,1024,42,38,5593581,2325952,341.4051,141.9648,2.4049
