# command: ./latency-many-threads --target remote --requesters 1 --chasers 1024 --bank-aligned 0 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 1024
# requesters: 1
# target: remote
# bank_aligned: 0
# warps_per_requester: 32
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228391028,94970528,13939.8821,5796.5410,2.4049,1024,0
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228396946,94973024,13940.2433,5796.6934,2.4049,1024,1
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389120,94969760,13939.7656,5796.4941,2.4049,1024,2
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228391355,94970688,13939.9020,5796.5508,2.4049,1024,3
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228391255,94970656,13939.8959,5796.5488,2.4049,1024,4
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228393925,94971776,13940.0589,5796.6172,2.4049,1024,5
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389116,94969760,13939.7654,5796.4941,2.4049,1024,6
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228392265,94971040,13939.9576,5796.5723,2.4049,1024,7
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228394785,94972128,13940.1114,5796.6387,2.4049,1024,8
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228392616,94971232,13939.9790,5796.5840,2.4049,1024,9
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228392219,94971040,13939.9548,5796.5723,2.4049,1024,10
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228394764,94972128,13940.1101,5796.6387,2.4049,1024,11
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228391322,94970688,13939.9000,5796.5508,2.4049,1024,12
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389028,94969728,13939.7600,5796.4922,2.4049,1024,13
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228391268,94970624,13939.8967,5796.5469,2.4049,1024,14
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228390436,94970304,13939.8459,5796.5273,2.4049,1024,15
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228388974,94969696,13939.7567,5796.4902,2.4049,1024,16
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228390416,94970304,13939.8447,5796.5273,2.4049,1024,17
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228391373,94970688,13939.9031,5796.5508,2.4049,1024,18
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389120,94969760,13939.7656,5796.4941,2.4049,1024,19
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389178,94969760,13939.7692,5796.4941,2.4049,1024,20
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389192,94969792,13939.7700,5796.4961,2.4049,1024,21
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228388974,94969728,13939.7567,5796.4922,2.4049,1024,22
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389260,94969824,13939.7742,5796.4980,2.4049,1024,23
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389276,94969824,13939.7751,5796.4980,2.4049,1024,24
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389137,94969760,13939.7667,5796.4941,2.4049,1024,25
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228391755,94970880,13939.9265,5796.5625,2.4049,1024,26
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228388974,94969696,13939.7567,5796.4902,2.4049,1024,27
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389134,94969760,13939.7665,5796.4941,2.4049,1024,28
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228388974,94969728,13939.7567,5796.4922,2.4049,1024,29
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389056,94969728,13939.7617,5796.4922,2.4049,1024,30
dsmem_loaded,2,0,1,1024,16384,0,0,42,0,228389031,94969728,13939.7602,5796.4922,2.4049,1024,31
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228394850,94971616,13940.1154,5796.6074,2.4049,1024,0
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228393991,94971264,13940.0629,5796.5859,2.4049,1024,1
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228395296,94971808,13940.1426,5796.6191,2.4049,1024,2
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228391000,94970016,13939.8804,5796.5098,2.4049,1024,3
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228391012,94970016,13939.8811,5796.5098,2.4049,1024,4
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228390461,94969792,13939.8475,5796.4961,2.4049,1024,5
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387742,94968640,13939.6815,5796.4258,2.4049,1024,6
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228392754,94970752,13939.9874,5796.5547,2.4049,1024,7
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228391433,94970208,13939.9068,5796.5215,2.4049,1024,8
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228389490,94969376,13939.7882,5796.4707,2.4049,1024,9
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228391302,94970144,13939.8988,5796.5176,2.4049,1024,10
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228389589,94969408,13939.7943,5796.4727,2.4049,1024,11
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387864,94968704,13939.6890,5796.4297,2.4049,1024,12
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387928,94968736,13939.6929,5796.4316,2.4049,1024,13
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228391340,94970144,13939.9011,5796.5176,2.4049,1024,14
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387742,94968672,13939.6815,5796.4277,2.4049,1024,15
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228388189,94968832,13939.7088,5796.4375,2.4049,1024,16
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228389516,94969408,13939.7898,5796.4727,2.4049,1024,17
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387802,94968672,13939.6852,5796.4277,2.4049,1024,18
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228389608,94969440,13939.7954,5796.4746,2.4049,1024,19
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387742,94968672,13939.6815,5796.4277,2.4049,1024,20
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228388067,94968800,13939.7014,5796.4355,2.4049,1024,21
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387944,94968736,13939.6938,5796.4316,2.4049,1024,22
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228388630,94968992,13939.7357,5796.4473,2.4049,1024,23
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387839,94968704,13939.6874,5796.4297,2.4049,1024,24
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387891,94968704,13939.6906,5796.4297,2.4049,1024,25
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387921,94968736,13939.6924,5796.4316,2.4049,1024,26
dsmem_loaded,2,0,1,1024,16384,0,0,42,1,228387824,94968672,13939.6865,5796.4277,2.4049,1024,27
