# command: ./chain --buffer-kib 262144 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 67108864
# stride_bytes: 0
# cycle_length: 67108864
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,268435456,0,42,0,15895718,6591776,970.1976,402.3301,2.4114
chain,0,0,0,32,16384,268435456,0,42,1,15861272,6576864,968.0952,401.4199,2.4117
chain,0,0,0,32,16384,268435456,0,42,2,15839360,6568416,966.7578,400.9043,2.4114
chain,0,0,0,32,16384,268435456,0,42,3,15841460,6569312,966.8860,400.9590,2.4114
chain,0,0,0,32,16384,268435456,0,42,4,15822001,6561216,965.6983,400.4648,2.4114
chain,0,0,0,32,16384,268435456,0,42,5,15785330,6545824,963.4601,399.5254,2.4115
chain,0,0,0,32,16384,268435456,0,42,6,15723567,6520416,959.6904,397.9746,2.4114
chain,0,0,0,32,16384,268435456,0,42,7,15737172,6525568,960.5208,398.2891,2.4116
chain,0,0,0,32,16384,268435456,0,42,8,15688585,6505920,957.5552,397.0898,2.4114
chain,0,0,0,32,16384,268435456,0,42,9,15680286,6502432,957.0487,396.8770,2.4114
chain,0,0,0,32,16384,268435456,0,42,10,15659785,6493984,955.7974,396.3613,2.4114
chain,0,0,0,32,16384,268435456,0,42,11,15668876,6497472,956.3523,396.5742,2.4115
chain,0,0,0,32,16384,268435456,0,42,12,15716731,6517664,959.2731,397.8066,2.4114
chain,0,0,0,32,16384,268435456,0,42,13,15681745,6502848,957.1378,396.9023,2.4115
chain,0,0,0,32,16384,268435456,0,42,14,15515034,6433792,946.9625,392.6875,2.4115
chain,0,0,0,32,16384,268435456,0,42,15,9133276,3787520,557.4509,231.1719,2.4114
chain,0,0,0,32,16384,268435456,0,42,16,15716669,6516960,959.2693,397.7637,2.4117
chain,0,0,0,32,16384,268435456,0,42,17,15685114,6504256,957.3434,396.9883,2.4115
chain,0,0,0,32,16384,268435456,0,42,18,15491973,6424256,945.5550,392.1055,2.4115
chain,0,0,0,32,16384,268435456,0,42,19,15677000,6501120,956.8481,396.7969,2.4114
chain,0,0,0,32,16384,268435456,0,42,20,16768791,6953600,1023.4858,424.4141,2.4115
