# command: ./chain --buffer-kib 3072 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 786432
# stride_bytes: 0
# cycle_length: 786432
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,3145728,0,42,0,5558668,2304832,339.2742,140.6758,2.4117
chain,0,0,0,32,16384,3145728,0,42,1,5558997,2304864,339.2943,140.6777,2.4119
chain,0,0,0,32,16384,3145728,0,42,2,5561615,2306272,339.4540,140.7637,2.4115
chain,0,0,0,32,16384,3145728,0,42,3,5564875,2307680,339.6530,140.8496,2.4115
chain,0,0,0,32,16384,3145728,0,42,4,5560467,2305792,339.3840,140.7344,2.4115
chain,0,0,0,32,16384,3145728,0,42,5,5548414,2300640,338.6483,140.4199,2.4117
chain,0,0,0,32,16384,3145728,0,42,6,5560976,2305984,339.4150,140.7461,2.4115
chain,0,0,0,32,16384,3145728,0,42,7,5561153,2306176,339.4258,140.7578,2.4114
chain,0,0,0,32,16384,3145728,0,42,8,5557176,2304512,339.1831,140.6562,2.4114
chain,0,0,0,32,16384,3145728,0,42,9,5561085,2306144,339.4217,140.7559,2.4114
chain,0,0,0,32,16384,3145728,0,42,10,5553171,2302880,338.9387,140.5566,2.4114
chain,0,0,0,32,16384,3145728,0,42,11,5559815,2305568,339.3442,140.7207,2.4115
chain,0,0,0,32,16384,3145728,0,42,12,5559330,2305440,339.3146,140.7129,2.4114
chain,0,0,0,32,16384,3145728,0,42,13,5557628,2304672,339.2107,140.6660,2.4115
chain,0,0,0,32,16384,3145728,0,42,14,5553780,2302976,338.9758,140.5625,2.4116
chain,0,0,0,32,16384,3145728,0,42,15,5558645,2305024,339.2728,140.6875,2.4115
chain,0,0,0,32,16384,3145728,0,42,16,5558870,2305120,339.2865,140.6934,2.4115
chain,0,0,0,32,16384,3145728,0,42,17,5561858,2306336,339.4689,140.7676,2.4116
chain,0,0,0,32,16384,3145728,0,42,18,5558146,2304928,339.2423,140.6816,2.4114
chain,0,0,0,32,16384,3145728,0,42,19,5555673,2303904,339.0914,140.6191,2.4114
chain,0,0,0,32,16384,3145728,0,42,20,5560171,2305760,339.3659,140.7324,2.4114
