# command: ./l2 --stride 512 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 512
# cycle_length: 12288
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,512,42,0,5589516,2324256,341.1570,141.8613,2.4049
l2,0,0,0,32,16384,6291456,512,42,1,5589663,2324288,341.1660,141.8633,2.4049
l2,0,0,0,32,16384,6291456,512,42,2,5589518,2324224,341.1571,141.8594,2.4049
l2,0,0,0,32,16384,6291456,512,42,3,5589607,2324288,341.1625,141.8633,2.4049
l2,0,0,0,32,16384,6291456,512,42,4,5589481,2324256,341.1548,141.8613,2.4048
l2,0,0,0,32,16384,6291456,512,42,5,5589765,2324320,341.1722,141.8652,2.4049
l2,0,0,0,32,16384,6291456,512,42,6,5589863,2324448,341.1782,141.8730,2.4048
l2,0,0,0,32,16384,6291456,512,42,7,5589496,2324256,341.1558,141.8613,2.4049
l2,0,0,0,32,16384,6291456,512,42,8,5589537,2324224,341.1583,141.8594,2.4049
l2,0,0,0,32,16384,6291456,512,42,9,5589347,2324192,341.1467,141.8574,2.4049
l2,0,0,0,32,16384,6291456,512,42,10,5589940,2324416,341.1829,141.8711,2.4049
l2,0,0,0,32,16384,6291456,512,42,11,5589631,2324288,341.1640,141.8633,2.4049
l2,0,0,0,32,16384,6291456,512,42,12,5589616,2324320,341.1631,141.8652,2.4048
l2,0,0,0,32,16384,6291456,512,42,13,5589621,2324256,341.1634,141.8613,2.4049
l2,0,0,0,32,16384,6291456,512,42,14,5589331,2324224,341.1457,141.8594,2.4048
l2,0,0,0,32,16384,6291456,512,42,15,5589546,2324288,341.1588,141.8633,2.4048
l2,0,0,0,32,16384,6291456,512,42,16,5589381,2324224,341.1487,141.8594,2.4048
l2,0,0,0,32,16384,6291456,512,42,17,5589470,2324256,341.1542,141.8613,2.4048
l2,0,0,0,32,16384,6291456,512,42,18,5589645,2324288,341.1649,141.8633,2.4049
l2,0,0,0,32,16384,6291456,512,42,19,5589509,2324256,341.1566,141.8613,2.4049
l2,0,0,0,32,16384,6291456,512,42,20,5589703,2324320,341.1684,141.8652,2.4049
l2,0,0,0,32,16384,6291456,512,42,21,5589657,2324288,341.1656,141.8633,2.4049
l2,0,0,0,32,16384,6291456,512,42,22,5589630,2324320,341.1639,141.8652,2.4048
l2,0,0,0,32,16384,6291456,512,42,23,5589872,2324416,341.1787,141.8711,2.4049
l2,0,0,0,32,16384,6291456,512,42,24,5589688,2324352,341.1675,141.8672,2.4048
l2,0,0,0,32,16384,6291456,512,42,25,5589597,2324320,341.1619,141.8652,2.4048
