# command: ./dram --stride 16 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 268435456
# stride_bytes: 16
# cycle_length: 67108864
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
dram,0,0,0,32,16384,1073741824,16,42,0,8042045,3344096,490.8475,204.1074,2.4048
dram,0,0,0,32,16384,1073741824,16,42,1,8042321,3344192,490.8643,204.1133,2.4049
dram,0,0,0,32,16384,1073741824,16,42,2,8036959,3341952,490.5370,203.9766,2.4049
dram,0,0,0,32,16384,1073741824,16,42,3,8037644,3342208,490.5789,203.9922,2.4049
dram,0,0,0,32,16384,1073741824,16,42,4,8040721,3343552,490.7667,204.0742,2.4048
dram,0,0,0,32,16384,1073741824,16,42,5,8051913,3348160,491.4498,204.3555,2.4049
dram,0,0,0,32,16384,1073741824,16,42,6,8041797,3343968,490.8323,204.0996,2.4049
dram,0,0,0,32,16384,1073741824,16,42,7,8041296,3343744,490.8018,204.0859,2.4049
dram,0,0,0,32,16384,1073741824,16,42,8,8037215,3342080,490.5527,203.9844,2.4049
dram,0,0,0,32,16384,1073741824,16,42,9,8037422,3342176,490.5653,203.9902,2.4048
dram,0,0,0,32,16384,1073741824,16,42,10,3144719,1307680,191.9384,79.8145,2.4048
dram,0,0,0,32,16384,1073741824,16,42,11,8037747,3342272,490.5851,203.9961,2.4049
dram,0,0,0,32,16384,1073741824,16,42,12,8039670,3343040,490.7025,204.0430,2.4049
dram,0,0,0,32,16384,1073741824,16,42,13,8037141,3342016,490.5482,203.9805,2.4049
dram,0,0,0,32,16384,1073741824,16,42,14,8031236,3339584,490.1877,203.8320,2.4049
dram,0,0,0,32,16384,1073741824,16,42,15,8038565,3342624,490.6351,204.0176,2.4049
dram,0,0,0,32,16384,1073741824,16,42,16,8037805,3342304,490.5887,203.9980,2.4049
dram,0,0,0,32,16384,1073741824,16,42,17,8035844,3341504,490.4690,203.9492,2.4049
dram,0,0,0,32,16384,1073741824,16,42,18,8049791,3347264,491.3203,204.3008,2.4049
dram,0,0,0,32,16384,1073741824,16,42,19,8049865,3347296,491.3248,204.3027,2.4049
dram,0,0,0,32,16384,1073741824,16,42,20,8036998,3341920,490.5394,203.9746,2.4049
dram,0,0,0,32,16384,1073741824,16,42,21,8038523,3342592,490.6325,204.0156,2.4049
dram,0,0,0,32,16384,1073741824,16,42,22,8045513,3345536,491.0591,204.1953,2.4049
dram,0,0,0,32,16384,1073741824,16,42,23,8036820,3341920,490.5286,203.9746,2.4049
dram,0,0,0,32,16384,1073741824,16,42,24,8044593,3345120,491.0030,204.1699,2.4049
dram,0,0,0,32,16384,1073741824,16,42,25,8037234,3342080,490.5538,203.9844,2.4049
dram,0,0,0,32,16384,1073741824,16,42,26,8039377,3343008,490.6846,204.0410,2.4048
dram,0,0,0,32,16384,1073741824,16,42,27,8043419,3344640,490.9313,204.1406,2.4049
dram,0,0,0,32,16384,1073741824,16,42,28,8042637,3344320,490.8836,204.1211,2.4049
dram,0,0,0,32,16384,1073741824,16,42,29,8734957,3632224,533.1395,221.6934,2.4049
dram,0,0,0,32,16384,1073741824,16,42,30,3151193,1310336,192.3336,79.9766,2.4049
dram,0,0,0,32,16384,1073741824,16,42,31,8039141,3342880,490.6702,204.0332,2.4049
dram,0,0,0,32,16384,1073741824,16,42,32,8035487,3341312,490.4472,203.9375,2.4049
dram,0,0,0,32,16384,1073741824,16,42,33,8043264,3344576,490.9219,204.1367,2.4049
dram,0,0,0,32,16384,1073741824,16,42,34,8043064,3344448,490.9097,204.1289,2.4049
dram,0,0,0,32,16384,1073741824,16,42,35,8036958,3341952,490.5370,203.9766,2.4049
dram,0,0,0,32,16384,1073741824,16,42,36,8041888,3344000,490.8379,204.1016,2.4049
dram,0,0,0,32,16384,1073741824,16,42,37,8035934,3341536,490.4745,203.9512,2.4049
dram,0,0,0,32,16384,1073741824,16,42,38,8045307,3345408,491.0466,204.1875,2.4049
dram,0,0,0,32,16384,1073741824,16,42,39,3508491,1458944,214.1413,89.0469,2.4048
dram,0,0,0,32,16384,1073741824,16,42,40,7152945,2974400,436.5811,181.5430,2.4048
dram,0,0,0,32,16384,1073741824,16,42,41,8042564,3344320,490.8792,204.1211,2.4048
dram,0,0,0,32,16384,1073741824,16,42,42,8045975,3345696,491.0873,204.2051,2.4049
dram,0,0,0,32,16384,1073741824,16,42,43,8043274,3344576,490.9225,204.1367,2.4049
dram,0,0,0,32,16384,1073741824,16,42,44,8048610,3346816,491.2482,204.2734,2.4049
dram,0,0,0,32,16384,1073741824,16,42,45,8040099,3343232,490.7287,204.0547,2.4049
dram,0,0,0,32,16384,1073741824,16,42,46,8038548,3342656,490.6340,204.0195,2.4048
dram,0,0,0,32,16384,1073741824,16,42,47,8044855,3345280,491.0190,204.1797,2.4048
dram,0,0,0,32,16384,1073741824,16,42,48,8044597,3345152,491.0032,204.1719,2.4049
dram,0,0,0,32,16384,1073741824,16,42,49,8058740,3351008,491.8665,204.5293,2.4049
dram,0,0,0,32,16384,1073741824,16,42,50,8046461,3345920,491.1170,204.2188,2.4049
dram,0,0,0,32,16384,1073741824,16,42,51,8044890,3345248,491.0211,204.1777,2.4049
dram,0,0,0,32,16384,1073741824,16,42,52,8047158,3346176,491.1595,204.2344,2.4049
dram,0,0,0,32,16384,1073741824,16,42,53,8040891,3343552,490.7770,204.0742,2.4049
dram,0,0,0,32,16384,1073741824,16,42,54,8042317,3344192,490.8641,204.1133,2.4049
dram,0,0,0,32,16384,1073741824,16,42,55,8034814,3340992,490.4061,203.9180,2.4049
dram,0,0,0,32,16384,1073741824,16,42,56,8045754,3345600,491.0739,204.1992,2.4049
dram,0,0,0,32,16384,1073741824,16,42,57,8040472,3343424,490.7515,204.0664,2.4049
dram,0,0,0,32,16384,1073741824,16,42,58,3149350,1309568,192.2211,79.9297,2.4049
dram,0,0,0,32,16384,1073741824,16,42,59,8042778,3344352,490.8922,204.1230,2.4049
dram,0,0,0,32,16384,1073741824,16,42,60,8044792,3345184,491.0151,204.1738,2.4049
dram,0,0,0,32,16384,1073741824,16,42,61,8047540,3346336,491.1829,204.2441,2.4049
dram,0,0,0,32,16384,1073741824,16,42,62,8039888,3343168,490.7158,204.0508,2.4049
dram,0,0,0,32,16384,1073741824,16,42,63,8034564,3340960,490.3909,203.9160,2.4049
dram,0,0,0,32,16384,1073741824,16,42,64,8042688,3344288,490.8867,204.1191,2.4049
dram,0,0,0,32,16384,1073741824,16,42,65,8038558,3342624,490.6346,204.0176,2.4049
dram,0,0,0,32,16384,1073741824,16,42,66,8044203,3344960,490.9792,204.1602,2.4049
dram,0,0,0,32,16384,1073741824,16,42,67,8067165,3354464,492.3807,204.7402,2.4049
dram,0,0,0,32,16384,1073741824,16,42,68,8039657,3343040,490.7017,204.0430,2.4049
dram,0,0,0,32,16384,1073741824,16,42,69,8040618,3343456,490.7604,204.0684,2.4049
dram,0,0,0,32,16384,1073741824,16,42,70,8063474,3352992,492.1554,204.6504,2.4049
dram,0,0,0,32,16384,1073741824,16,42,71,8038265,3342464,490.6168,204.0078,2.4049
dram,0,0,0,32,16384,1073741824,16,42,72,8039560,3343008,490.6958,204.0410,2.4049
dram,0,0,0,32,16384,1073741824,16,42,73,8041155,3343680,490.7932,204.0820,2.4049
dram,0,0,0,32,16384,1073741824,16,42,74,8038479,3342624,490.6298,204.0176,2.4048
dram,0,0,0,32,16384,1073741824,16,42,75,8039519,3343008,490.6933,204.0410,2.4049
dram,0,0,0,32,16384,1073741824,16,42,76,8036528,3341760,490.5107,203.9648,2.4049
