# command: ./latency-many-threads --target remote --requesters 4 --chasers 16 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 16
# requesters: 4
# target: remote
# bank_aligned: 1
# warps_per_requester: 1
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
dsmem_loaded,5,0,1,32,16384,0,0,42,0,14841317,6171456,905.8421,376.6758,2.4048,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,0,14842687,6172000,905.9257,376.7090,2.4048,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,0,14836413,6169408,905.5428,376.5508,2.4048,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,0,14683319,6105696,896.1987,372.6621,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,1,14831960,6167488,905.2710,376.4336,2.4049,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,1,14834831,6168672,905.4462,376.5059,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,1,14852080,6175840,906.4990,376.9434,2.4049,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,1,14693723,6110016,896.8337,372.9258,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,2,14831960,6167520,905.2710,376.4355,2.4048,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,2,14834831,6168672,905.4462,376.5059,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,2,14852080,6175840,906.4990,376.9434,2.4049,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,2,14693723,6110016,896.8337,372.9258,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,3,14831960,6167520,905.2710,376.4355,2.4048,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,3,14834831,6168672,905.4462,376.5059,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,3,14852080,6175808,906.4990,376.9414,2.4049,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,3,14693723,6110016,896.8337,372.9258,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,4,14831960,6167488,905.2710,376.4336,2.4049,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,4,14834831,6168672,905.4462,376.5059,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,4,14852080,6175840,906.4990,376.9434,2.4049,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,4,14693723,6109984,896.8337,372.9238,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,5,14831960,6167552,905.2710,376.4375,2.4048,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,5,14834831,6168736,905.4462,376.5098,2.4048,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,5,14852080,6175904,906.4990,376.9473,2.4048,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,5,14693723,6109984,896.8337,372.9238,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,6,14831960,6167520,905.2710,376.4355,2.4048,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,6,14834831,6168704,905.4462,376.5078,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,6,14852080,6175872,906.4990,376.9453,2.4049,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,6,14693723,6109984,896.8337,372.9238,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,7,14831960,6167488,905.2710,376.4336,2.4049,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,7,14834831,6168704,905.4462,376.5078,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,7,14852080,6175904,906.4990,376.9473,2.4048,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,7,14693723,6110080,896.8337,372.9297,2.4048,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,8,14831960,6167520,905.2710,376.4355,2.4048,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,8,14834831,6168704,905.4462,376.5078,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,8,14852080,6175872,906.4990,376.9453,2.4049,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,8,14693723,6110080,896.8337,372.9297,2.4048,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,9,14831960,6167488,905.2710,376.4336,2.4049,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,9,14834831,6168704,905.4462,376.5078,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,9,14852080,6175840,906.4990,376.9434,2.4049,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,9,14693723,6110016,896.8337,372.9258,2.4049,16,3
dsmem_loaded,5,0,1,32,16384,0,0,42,10,14831960,6167584,905.2710,376.4395,2.4048,16,0
dsmem_loaded,5,0,1,32,16384,0,0,42,10,14834831,6168704,905.4462,376.5078,2.4049,16,1
dsmem_loaded,5,0,1,32,16384,0,0,42,10,14852080,6175904,906.4990,376.9473,2.4048,16,2
dsmem_loaded,5,0,1,32,16384,0,0,42,10,14693723,6110112,896.8337,372.9316,2.4048,16,3
