# command: ./chain --buffer-kib 128 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 32768
# stride_bytes: 0
# cycle_length: 32768
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,131072,0,42,0,3784499,1569376,230.9875,95.7871,2.4115
chain,0,0,0,32,16384,131072,0,42,1,3768704,1562848,230.0234,95.3887,2.4114
chain,0,0,0,32,16384,131072,0,42,2,3781753,1568320,230.8199,95.7227,2.4113
chain,0,0,0,32,16384,131072,0,42,3,3767445,1562336,229.9466,95.3574,2.4114
chain,0,0,0,32,16384,131072,0,42,4,3774945,1565440,230.4044,95.5469,2.4114
chain,0,0,0,32,16384,131072,0,42,5,3785830,1569856,231.0687,95.8164,2.4116
chain,0,0,0,32,16384,131072,0,42,6,3785608,1569792,231.0552,95.8125,2.4115
chain,0,0,0,32,16384,131072,0,42,7,3766628,1561984,229.8967,95.3359,2.4114
chain,0,0,0,32,16384,131072,0,42,8,3788029,1570720,231.2029,95.8691,2.4117
chain,0,0,0,32,16384,131072,0,42,9,3799125,1575488,231.8802,96.1602,2.4114
chain,0,0,0,32,16384,131072,0,42,10,3774075,1565056,230.3513,95.5234,2.4115
chain,0,0,0,32,16384,131072,0,42,11,3767368,1562272,229.9419,95.3535,2.4115
chain,0,0,0,32,16384,131072,0,42,12,3786315,1569952,231.0983,95.8223,2.4117
chain,0,0,0,32,16384,131072,0,42,13,3775475,1565664,230.4367,95.5605,2.4114
chain,0,0,0,32,16384,131072,0,42,14,3758949,1558816,229.4280,95.1426,2.4114
chain,0,0,0,32,16384,131072,0,42,15,3789275,1571392,231.2790,95.9102,2.4114
chain,0,0,0,32,16384,131072,0,42,16,3784831,1569536,231.0078,95.7969,2.4114
chain,0,0,0,32,16384,131072,0,42,17,3769391,1563168,230.0654,95.4082,2.4114
chain,0,0,0,32,16384,131072,0,42,18,3797938,1575008,231.8077,96.1309,2.4114
chain,0,0,0,32,16384,131072,0,42,19,3793713,1573216,231.5499,96.0215,2.4114
chain,0,0,0,32,16384,131072,0,42,20,3777238,1566368,230.5443,95.6035,2.4115
