# command: ./chain --buffer-kib 384 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 98304
# stride_bytes: 0
# cycle_length: 98304
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,393216,0,42,0,5172054,2144704,315.6771,130.9023,2.4115
chain,0,0,0,32,16384,393216,0,42,1,5183159,2149152,316.3549,131.1738,2.4117
chain,0,0,0,32,16384,393216,0,42,2,5199505,2155936,317.3526,131.5879,2.4117
chain,0,0,0,32,16384,393216,0,42,3,5167834,2142848,315.4196,130.7891,2.4117
chain,0,0,0,32,16384,393216,0,42,4,5190609,2152480,316.8096,131.3770,2.4115
chain,0,0,0,32,16384,393216,0,42,5,5185370,2150272,316.4899,131.2422,2.4115
chain,0,0,0,32,16384,393216,0,42,6,5197505,2155232,317.2305,131.5449,2.4116
chain,0,0,0,32,16384,393216,0,42,7,5184983,2150048,316.4662,131.2285,2.4116
chain,0,0,0,32,16384,393216,0,42,8,5185566,2150368,316.5018,131.2480,2.4115
chain,0,0,0,32,16384,393216,0,42,9,5176979,2146624,315.9777,131.0195,2.4117
chain,0,0,0,32,16384,393216,0,42,10,5192471,2153056,316.9233,131.4121,2.4117
chain,0,0,0,32,16384,393216,0,42,11,5185324,2150112,316.4871,131.2324,2.4117
chain,0,0,0,32,16384,393216,0,42,12,5187374,2150976,316.6122,131.2852,2.4116
chain,0,0,0,32,16384,393216,0,42,13,5189235,2151776,316.7258,131.3340,2.4116
chain,0,0,0,32,16384,393216,0,42,14,5192181,2152736,316.9056,131.3926,2.4119
chain,0,0,0,32,16384,393216,0,42,15,5186522,2150464,316.5602,131.2539,2.4118
chain,0,0,0,32,16384,393216,0,42,16,5172224,2144640,315.6875,130.8984,2.4117
chain,0,0,0,32,16384,393216,0,42,17,5189396,2151616,316.7356,131.3242,2.4119
chain,0,0,0,32,16384,393216,0,42,18,5177523,2146944,316.0109,131.0391,2.4116
chain,0,0,0,32,16384,393216,0,42,19,5192772,2153344,316.9417,131.4297,2.4115
chain,0,0,0,32,16384,393216,0,42,20,5170916,2144224,315.6077,130.8730,2.4116
