# command: ./dsmem_remote --cluster-size 8 --distance 3 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
dsmem_remote,8,3,1,128,16384,0,0,42,0,3258362,1354944,198.8746,82.6992,2.4048
dsmem_remote,8,3,1,128,16384,0,0,42,1,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,2,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,3,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,4,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,5,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,6,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,7,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,8,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,9,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,10,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,11,3258362,1354944,198.8746,82.6992,2.4048
dsmem_remote,8,3,1,128,16384,0,0,42,12,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,13,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,14,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,15,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,16,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,17,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,18,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,19,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,20,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,21,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,22,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,23,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,24,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,25,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,26,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,27,3258362,1354944,198.8746,82.6992,2.4048
dsmem_remote,8,3,1,128,16384,0,0,42,28,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,29,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,30,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,31,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,32,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,33,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,34,3258362,1354944,198.8746,82.6992,2.4048
dsmem_remote,8,3,1,128,16384,0,0,42,35,3258362,1354944,198.8746,82.6992,2.4048
dsmem_remote,8,3,1,128,16384,0,0,42,36,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,37,3258362,1354848,198.8746,82.6934,2.4050
dsmem_remote,8,3,1,128,16384,0,0,42,38,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,39,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,40,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,41,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,42,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,43,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,44,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,45,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,46,3258362,1354848,198.8746,82.6934,2.4050
dsmem_remote,8,3,1,128,16384,0,0,42,47,3258362,1354848,198.8746,82.6934,2.4050
dsmem_remote,8,3,1,128,16384,0,0,42,48,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,49,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,50,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,51,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,52,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,53,3258362,1354912,198.8746,82.6973,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,54,3258362,1354880,198.8746,82.6953,2.4049
dsmem_remote,8,3,1,128,16384,0,0,42,55,3258362,1354880,198.8746,82.6953,2.4049
