# command: ./chain --buffer-kib 768 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 196608
# stride_bytes: 0
# cycle_length: 196608
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,786432,0,42,0,5414287,2245216,330.4619,137.0371,2.4115
chain,0,0,0,32,16384,786432,0,42,1,5405811,2241728,329.9445,136.8242,2.4114
chain,0,0,0,32,16384,786432,0,42,2,5405204,2241472,329.9075,136.8086,2.4115
chain,0,0,0,32,16384,786432,0,42,3,5413063,2244768,330.3871,137.0098,2.4114
chain,0,0,0,32,16384,786432,0,42,4,5406921,2242208,330.0123,136.8535,2.4114
chain,0,0,0,32,16384,786432,0,42,5,5407034,2242144,330.0192,136.8496,2.4115
chain,0,0,0,32,16384,786432,0,42,6,5421124,2248096,330.8792,137.2129,2.4114
chain,0,0,0,32,16384,786432,0,42,7,5412761,2244640,330.3687,137.0020,2.4114
chain,0,0,0,32,16384,786432,0,42,8,5404546,2241248,329.8673,136.7949,2.4114
chain,0,0,0,32,16384,786432,0,42,9,5424472,2249280,331.0835,137.2852,2.4116
chain,0,0,0,32,16384,786432,0,42,10,5421684,2248288,330.9133,137.2246,2.4115
chain,0,0,0,32,16384,786432,0,42,11,5409770,2243136,330.1862,136.9102,2.4117
chain,0,0,0,32,16384,786432,0,42,12,5413133,2244576,330.3914,136.9980,2.4117
chain,0,0,0,32,16384,786432,0,42,13,5411593,2244096,330.2974,136.9688,2.4115
chain,0,0,0,32,16384,786432,0,42,14,5410281,2243584,330.2173,136.9375,2.4114
chain,0,0,0,32,16384,786432,0,42,15,5408087,2242464,330.0834,136.8691,2.4117
chain,0,0,0,32,16384,786432,0,42,16,5409594,2243264,330.1754,136.9180,2.4115
chain,0,0,0,32,16384,786432,0,42,17,5399108,2238848,329.5354,136.6484,2.4116
chain,0,0,0,32,16384,786432,0,42,18,5406476,2241856,329.9851,136.8320,2.4116
chain,0,0,0,32,16384,786432,0,42,19,5411246,2244000,330.2762,136.9629,2.4114
chain,0,0,0,32,16384,786432,0,42,20,5415116,2245632,330.5125,137.0625,2.4114
