# command: ./latency-many-threads --target remote --requesters 1 --chasers 512 --bank-aligned 0 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 512
# requesters: 1
# target: remote
# bank_aligned: 0
# warps_per_requester: 16
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,0
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114226425,47497856,6971.8277,2899.0391,2.4049,512,1
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,2
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,3
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114226111,47497728,6971.8085,2899.0312,2.4049,512,4
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,5
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114226021,47497696,6971.8030,2899.0293,2.4049,512,6
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497504,6971.7709,2899.0176,2.4049,512,7
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,8
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497504,6971.7709,2899.0176,2.4049,512,9
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,10
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,11
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497504,6971.7709,2899.0176,2.4049,512,12
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497504,6971.7709,2899.0176,2.4049,512,13
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114226060,47497696,6971.8054,2899.0293,2.4049,512,14
dsmem_loaded,2,0,1,512,16384,0,0,42,0,114225494,47497472,6971.7709,2899.0156,2.4049,512,15
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,0
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,1
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498080,6971.8297,2899.0527,2.4049,512,2
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,3
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226561,47498144,6971.8360,2899.0566,2.4049,512,4
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226562,47498144,6971.8361,2899.0566,2.4049,512,5
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226623,47498176,6971.8398,2899.0586,2.4049,512,6
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,7
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,8
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,9
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,10
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226601,47498144,6971.8384,2899.0566,2.4049,512,11
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,12
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498080,6971.8297,2899.0527,2.4049,512,13
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,14
dsmem_loaded,2,0,1,512,16384,0,0,42,1,114226458,47498112,6971.8297,2899.0547,2.4049,512,15
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,0
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,1
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,2
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,3
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,4
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225691,47497600,6971.7829,2899.0234,2.4049,512,5
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225738,47497600,6971.7858,2899.0234,2.4049,512,6
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114226240,47497792,6971.8164,2899.0352,2.4049,512,7
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,8
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,9
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497568,6971.7770,2899.0215,2.4049,512,10
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225654,47497568,6971.7806,2899.0215,2.4049,512,11
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,12
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,13
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,14
dsmem_loaded,2,0,1,512,16384,0,0,42,2,114225594,47497536,6971.7770,2899.0195,2.4049,512,15
dsmem_loaded,2,0,1,512,16384,0,0,42,3,114225130,47497344,6971.7487,2899.0078,2.4049,512,0
dsmem_loaded,2,0,1,512,16384,0,0,42,3,114225130,47497344,6971.7487,2899.0078,2.4049,512,1
