# command: ./chain --buffer-kib 8192 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 2097152
# stride_bytes: 0
# cycle_length: 2097152
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,8388608,0,42,0,5586872,2316832,340.9956,141.4082,2.4114
chain,0,0,0,32,16384,8388608,0,42,1,5584304,2315776,340.8389,141.3438,2.4114
chain,0,0,0,32,16384,8388608,0,42,2,5582153,2314912,340.7076,141.2910,2.4114
chain,0,0,0,32,16384,8388608,0,42,3,5583749,2315520,340.8050,141.3281,2.4114
chain,0,0,0,32,16384,8388608,0,42,4,5581251,2314496,340.6525,141.2656,2.4114
chain,0,0,0,32,16384,8388608,0,42,5,5585676,2316320,340.9226,141.3770,2.4114
chain,0,0,0,32,16384,8388608,0,42,6,5579026,2313568,340.5167,141.2090,2.4114
chain,0,0,0,32,16384,8388608,0,42,7,5585330,2316224,340.9015,141.3711,2.4114
chain,0,0,0,32,16384,8388608,0,42,8,5584143,2315744,340.8290,141.3418,2.4114
chain,0,0,0,32,16384,8388608,0,42,9,5589790,2317760,341.1737,141.4648,2.4117
chain,0,0,0,32,16384,8388608,0,42,10,5583153,2315136,340.7686,141.3047,2.4116
chain,0,0,0,32,16384,8388608,0,42,11,5583430,2315136,340.7855,141.3047,2.4117
chain,0,0,0,32,16384,8388608,0,42,12,5584427,2315552,340.8464,141.3301,2.4117
chain,0,0,0,32,16384,8388608,0,42,13,5584767,2315744,340.8671,141.3418,2.4117
chain,0,0,0,32,16384,8388608,0,42,14,5579697,2313664,340.5577,141.2148,2.4116
chain,0,0,0,32,16384,8388608,0,42,15,5584230,2315328,340.8344,141.3164,2.4119
chain,0,0,0,32,16384,8388608,0,42,16,5582253,2314368,340.7137,141.2578,2.4120
chain,0,0,0,32,16384,8388608,0,42,17,5584852,2315872,340.8723,141.3496,2.4116
chain,0,0,0,32,16384,8388608,0,42,18,5587936,2316896,341.0605,141.4121,2.4118
chain,0,0,0,32,16384,8388608,0,42,19,5583724,2315040,340.8035,141.2988,2.4119
chain,0,0,0,32,16384,8388608,0,42,20,5581309,2314304,340.6561,141.2539,2.4117
