# command: ./dram --stride 256 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 268435456
# stride_bytes: 256
# cycle_length: 4194304
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
dram,0,0,0,32,16384,1073741824,256,42,0,15525163,6455776,947.5807,394.0293,2.4048
dram,0,0,0,32,16384,1073741824,256,42,1,15524034,6455232,947.5118,393.9961,2.4049
dram,0,0,0,32,16384,1073741824,256,42,2,15553591,6467488,949.3159,394.7441,2.4049
dram,0,0,0,32,16384,1073741824,256,42,3,15586315,6481152,951.3132,395.5781,2.4049
dram,0,0,0,32,16384,1073741824,256,42,4,15523371,6454976,947.4714,393.9805,2.4049
dram,0,0,0,32,16384,1073741824,256,42,5,15547438,6464992,948.9403,394.5918,2.4049
dram,0,0,0,32,16384,1073741824,256,42,6,15550025,6466048,949.0982,394.6562,2.4049
dram,0,0,0,32,16384,1073741824,256,42,7,15517415,6452416,947.1078,393.8242,2.4049
dram,0,0,0,32,16384,1073741824,256,42,8,15545089,6463968,948.7969,394.5293,2.4049
dram,0,0,0,32,16384,1073741824,256,42,9,15527785,6456768,947.7408,394.0898,2.4049
dram,0,0,0,32,16384,1073741824,256,42,10,15509059,6449024,946.5978,393.6172,2.4049
dram,0,0,0,32,16384,1073741824,256,42,11,15525884,6456032,947.6248,394.0449,2.4049
dram,0,0,0,32,16384,1073741824,256,42,12,15516078,6451968,947.0262,393.7969,2.4049
dram,0,0,0,32,16384,1073741824,256,42,13,15526116,6456128,947.6389,394.0508,2.4049
dram,0,0,0,32,16384,1073741824,256,42,14,15552995,6467296,949.2795,394.7324,2.4049
dram,0,0,0,32,16384,1073741824,256,42,15,15524293,6455328,947.5276,394.0020,2.4049
dram,0,0,0,32,16384,1073741824,256,42,16,15514550,6451232,946.9330,393.7520,2.4049
dram,0,0,0,32,16384,1073741824,256,42,17,15528291,6457056,947.7717,394.1074,2.4049
dram,0,0,0,32,16384,1073741824,256,42,18,15524560,6455456,947.5439,394.0098,2.4049
dram,0,0,0,32,16384,1073741824,256,42,19,15532582,6458880,948.0336,394.2188,2.4048
dram,0,0,0,32,16384,1073741824,256,42,20,15525459,6455808,947.5988,394.0312,2.4049
dram,0,0,0,32,16384,1073741824,256,42,21,15194833,6318304,927.4190,385.6387,2.4049
dram,0,0,0,32,16384,1073741824,256,42,22,15522874,6454752,947.4410,393.9668,2.4049
dram,0,0,0,32,16384,1073741824,256,42,23,15534693,6459648,948.1624,394.2656,2.4049
dram,0,0,0,32,16384,1073741824,256,42,24,15514792,6451360,946.9478,393.7598,2.4049
dram,0,0,0,32,16384,1073741824,256,42,25,15537613,6460896,948.3406,394.3418,2.4049
dram,0,0,0,32,16384,1073741824,256,42,26,15529494,6457472,947.8451,394.1328,2.4049
dram,0,0,0,32,16384,1073741824,256,42,27,15512323,6450400,946.7971,393.7012,2.4049
dram,0,0,0,32,16384,1073741824,256,42,28,15526482,6456256,947.6613,394.0586,2.4049
dram,0,0,0,32,16384,1073741824,256,42,29,15523267,6454880,947.4650,393.9746,2.4049
dram,0,0,0,32,16384,1073741824,256,42,30,15744422,6546848,960.9633,399.5879,2.4049
dram,0,0,0,32,16384,1073741824,256,42,31,15533012,6458976,948.0598,394.2246,2.4049
dram,0,0,0,32,16384,1073741824,256,42,32,15520131,6453664,947.2736,393.9004,2.4049
dram,0,0,0,32,16384,1073741824,256,42,33,15534942,6459744,948.1776,394.2715,2.4049
dram,0,0,0,32,16384,1073741824,256,42,34,15534710,6459680,948.1635,394.2676,2.4049
dram,0,0,0,32,16384,1073741824,256,42,35,15526029,6456064,947.6336,394.0469,2.4049
dram,0,0,0,32,16384,1073741824,256,42,36,16414574,6825536,1001.8661,416.5977,2.4049
dram,0,0,0,32,16384,1073741824,256,42,37,15521229,6454080,947.3406,393.9258,2.4049
dram,0,0,0,32,16384,1073741824,256,42,38,15519800,6453504,947.2534,393.8906,2.4049
dram,0,0,0,32,16384,1073741824,256,42,39,15529986,6457696,947.8751,394.1465,2.4049
dram,0,0,0,32,16384,1073741824,256,42,40,15526793,6456352,947.6802,394.0645,2.4049
dram,0,0,0,32,16384,1073741824,256,42,41,15517078,6452320,947.0873,393.8184,2.4049
dram,0,0,0,32,16384,1073741824,256,42,42,15517966,6452704,947.1415,393.8418,2.4049
dram,0,0,0,32,16384,1073741824,256,42,43,15530785,6458048,947.9239,394.1680,2.4049
dram,0,0,0,32,16384,1073741824,256,42,44,15516329,6452000,947.0416,393.7988,2.4049
dram,0,0,0,32,16384,1073741824,256,42,45,15556078,6468576,949.4677,394.8105,2.4049
dram,0,0,0,32,16384,1073741824,256,42,46,15530671,6458016,947.9169,394.1660,2.4049
dram,0,0,0,32,16384,1073741824,256,42,47,15521502,6454176,947.3573,393.9316,2.4049
dram,0,0,0,32,16384,1073741824,256,42,48,15543794,6463456,948.7179,394.4980,2.4049
dram,0,0,0,32,16384,1073741824,256,42,49,15524918,6455584,947.5658,394.0176,2.4049
dram,0,0,0,32,16384,1073741824,256,42,50,15526701,6456352,947.6746,394.0645,2.4049
dram,0,0,0,32,16384,1073741824,256,42,51,15525762,6455968,947.6173,394.0410,2.4049
dram,0,0,0,32,16384,1073741824,256,42,52,15520867,6453920,947.3185,393.9160,2.4049
dram,0,0,0,32,16384,1073741824,256,42,53,15545751,6464288,948.8373,394.5488,2.4049
dram,0,0,0,32,16384,1073741824,256,42,54,15528759,6457216,947.8002,394.1172,2.4049
dram,0,0,0,32,16384,1073741824,256,42,55,15516554,6452128,947.0553,393.8066,2.4049
dram,0,0,0,32,16384,1073741824,256,42,56,15537823,6460960,948.3535,394.3457,2.4049
dram,0,0,0,32,16384,1073741824,256,42,57,15523212,6454880,947.4617,393.9746,2.4049
dram,0,0,0,32,16384,1073741824,256,42,58,15514050,6451072,946.9025,393.7422,2.4049
dram,0,0,0,32,16384,1073741824,256,42,59,15533163,6459008,948.0690,394.2266,2.4049
dram,0,0,0,32,16384,1073741824,256,42,60,15502707,6446400,946.2101,393.4570,2.4049
dram,0,0,0,32,16384,1073741824,256,42,61,15523126,6454880,947.4564,393.9746,2.4049
dram,0,0,0,32,16384,1073741824,256,42,62,15547186,6464864,948.9249,394.5840,2.4049
dram,0,0,0,32,16384,1073741824,256,42,63,16114062,6700576,983.5243,408.9707,2.4049
dram,0,0,0,32,16384,1073741824,256,42,64,15515323,6451584,946.9802,393.7734,2.4049
dram,0,0,0,32,16384,1073741824,256,42,65,15522685,6454624,947.4295,393.9590,2.4049
dram,0,0,0,32,16384,1073741824,256,42,66,15517934,6452672,947.1395,393.8398,2.4049
dram,0,0,0,32,16384,1073741824,256,42,67,15516601,6452096,947.0582,393.8047,2.4049
dram,0,0,0,32,16384,1073741824,256,42,68,15517748,6452608,947.1282,393.8359,2.4049
dram,0,0,0,32,16384,1073741824,256,42,69,15528375,6457056,947.7768,394.1074,2.4049
dram,0,0,0,32,16384,1073741824,256,42,70,15532514,6458752,948.0294,394.2109,2.4049
dram,0,0,0,32,16384,1073741824,256,42,71,15531554,6458400,947.9708,394.1895,2.4049
dram,0,0,0,32,16384,1073741824,256,42,72,15500704,6445536,946.0879,393.4043,2.4049
dram,0,0,0,32,16384,1073741824,256,42,73,15314848,6368256,934.7441,388.6875,2.4049
dram,0,0,0,32,16384,1073741824,256,42,74,15510906,6449760,946.7106,393.6621,2.4049
dram,0,0,0,32,16384,1073741824,256,42,75,15511867,6450176,946.7692,393.6875,2.4049
dram,0,0,0,32,16384,1073741824,256,42,76,15531824,6458464,947.9873,394.1934,2.4049
