# command: ./l2 --stride 4096 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 4096
# cycle_length: 1536
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,4096,42,0,5589525,2324256,341.1575,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,1,5589514,2324224,341.1569,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,2,5589665,2324320,341.1661,141.8652,2.4049
l2,0,0,0,32,16384,6291456,4096,42,3,5589523,2324256,341.1574,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,4,5589678,2324352,341.1669,141.8672,2.4048
l2,0,0,0,32,16384,6291456,4096,42,5,5589739,2324384,341.1706,141.8691,2.4048
l2,0,0,0,32,16384,6291456,4096,42,6,5590824,2324832,341.2368,141.8965,2.4048
l2,0,0,0,32,16384,6291456,4096,42,7,5589581,2324256,341.1609,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,8,5589589,2324320,341.1614,141.8652,2.4048
l2,0,0,0,32,16384,6291456,4096,42,9,5589514,2324256,341.1569,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,10,5590942,2324864,341.2440,141.8984,2.4048
l2,0,0,0,32,16384,6291456,4096,42,11,5589442,2324224,341.1525,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,12,5589428,2324192,341.1516,141.8574,2.4049
l2,0,0,0,32,16384,6291456,4096,42,13,5589586,2324256,341.1613,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,14,5589591,2324288,341.1616,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,15,5589545,2324256,341.1588,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,16,5592229,2325344,341.3226,141.9277,2.4049
l2,0,0,0,32,16384,6291456,4096,42,17,5589613,2324320,341.1629,141.8652,2.4048
l2,0,0,0,32,16384,6291456,4096,42,18,5589483,2324224,341.1550,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,19,5589578,2324320,341.1608,141.8652,2.4048
l2,0,0,0,32,16384,6291456,4096,42,20,5589445,2324256,341.1526,141.8613,2.4048
l2,0,0,0,32,16384,6291456,4096,42,21,5589561,2324256,341.1597,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,22,5589490,2324192,341.1554,141.8574,2.4049
l2,0,0,0,32,16384,6291456,4096,42,23,5591845,2325184,341.2991,141.9180,2.4049
l2,0,0,0,32,16384,6291456,4096,42,24,5589579,2324256,341.1608,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,25,5589460,2324256,341.1536,141.8613,2.4048
l2,0,0,0,32,16384,6291456,4096,42,26,5589568,2324256,341.1602,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,27,5590332,2324576,341.2068,141.8809,2.4049
l2,0,0,0,32,16384,6291456,4096,42,28,5589651,2324288,341.1652,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,29,5589643,2324288,341.1647,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,30,5589572,2324256,341.1604,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,31,5589470,2324192,341.1542,141.8574,2.4049
l2,0,0,0,32,16384,6291456,4096,42,32,6169972,2565600,376.5852,156.5918,2.4049
l2,0,0,0,32,16384,6291456,4096,42,33,5589470,2324224,341.1542,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,34,5589574,2324256,341.1605,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,35,5589685,2324288,341.1673,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,36,5590855,2324768,341.2387,141.8926,2.4049
l2,0,0,0,32,16384,6291456,4096,42,37,5589673,2324320,341.1666,141.8652,2.4049
l2,0,0,0,32,16384,6291456,4096,42,38,5589736,2324320,341.1704,141.8652,2.4049
l2,0,0,0,32,16384,6291456,4096,42,39,5589674,2324320,341.1666,141.8652,2.4049
l2,0,0,0,32,16384,6291456,4096,42,40,5591059,2324896,341.2512,141.9004,2.4049
l2,0,0,0,32,16384,6291456,4096,42,41,5589634,2324288,341.1642,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,42,5589601,2324320,341.1622,141.8652,2.4048
l2,0,0,0,32,16384,6291456,4096,42,43,5589637,2324320,341.1644,141.8652,2.4048
l2,0,0,0,32,16384,6291456,4096,42,44,5589604,2324256,341.1624,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,45,5591769,2325120,341.2945,141.9141,2.4049
l2,0,0,0,32,16384,6291456,4096,42,46,5589633,2324288,341.1641,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,47,5589608,2324288,341.1626,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,48,5589651,2324288,341.1652,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,49,5590223,2324576,341.2001,141.8809,2.4048
l2,0,0,0,32,16384,6291456,4096,42,50,5589891,2324352,341.1799,141.8672,2.4049
l2,0,0,0,32,16384,6291456,4096,42,51,5589492,2324224,341.1555,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,52,5589818,2324288,341.1754,141.8633,2.4050
l2,0,0,0,32,16384,6291456,4096,42,53,5591379,2325024,341.2707,141.9082,2.4049
l2,0,0,0,32,16384,6291456,4096,42,54,5590616,2324704,341.2241,141.8887,2.4049
l2,0,0,0,32,16384,6291456,4096,42,55,5589729,2324352,341.1700,141.8672,2.4049
l2,0,0,0,32,16384,6291456,4096,42,56,5589563,2324192,341.1599,141.8574,2.4049
l2,0,0,0,32,16384,6291456,4096,42,57,5589978,2324448,341.1852,141.8730,2.4049
l2,0,0,0,32,16384,6291456,4096,42,58,5589640,2324320,341.1646,141.8652,2.4048
l2,0,0,0,32,16384,6291456,4096,42,59,5589572,2324288,341.1604,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,60,5589501,2324224,341.1561,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,61,5589636,2324288,341.1643,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,62,5589525,2324256,341.1575,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,63,5589660,2324288,341.1658,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,64,5589422,2324224,341.1512,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,65,5589654,2324288,341.1654,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,66,5591056,2324896,341.2510,141.9004,2.4049
l2,0,0,0,32,16384,6291456,4096,42,67,5589567,2324288,341.1601,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,68,5589736,2324352,341.1704,141.8672,2.4049
l2,0,0,0,32,16384,6291456,4096,42,69,5589606,2324288,341.1625,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,70,5591060,2324864,341.2512,141.8984,2.4049
l2,0,0,0,32,16384,6291456,4096,42,71,5589432,2324224,341.1519,141.8594,2.4049
l2,0,0,0,32,16384,6291456,4096,42,72,5589574,2324288,341.1605,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,73,5589476,2324256,341.1545,141.8613,2.4048
l2,0,0,0,32,16384,6291456,4096,42,74,5589689,2324320,341.1675,141.8652,2.4049
l2,0,0,0,32,16384,6291456,4096,42,75,5589585,2324288,341.1612,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,76,5589563,2324256,341.1599,141.8613,2.4049
l2,0,0,0,32,16384,6291456,4096,42,77,5589588,2324288,341.1614,141.8633,2.4049
l2,0,0,0,32,16384,6291456,4096,42,78,5589331,2324192,341.1457,141.8574,2.4048
l2,0,0,0,32,16384,6291456,4096,42,79,5590327,2324608,341.2065,141.8828,2.4048
