# command: ./chain --buffer-kib 1048576 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 268435456
# stride_bytes: 0
# cycle_length: 268435456
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,1073741824,0,42,0,15898205,6592448,970.3494,402.3711,2.4116
chain,0,0,0,32,16384,1073741824,0,42,1,15903934,6595264,970.6991,402.5430,2.4114
chain,0,0,0,32,16384,1073741824,0,42,2,15948560,6613696,973.4229,403.6680,2.4114
chain,0,0,0,32,16384,1073741824,0,42,3,15934937,6607744,972.5914,403.3047,2.4116
chain,0,0,0,32,16384,1073741824,0,42,4,15931579,6606016,972.3864,403.1992,2.4117
chain,0,0,0,32,16384,1073741824,0,42,5,15941684,6610528,973.0032,403.4746,2.4116
chain,0,0,0,32,16384,1073741824,0,42,6,15891640,6589920,969.9487,402.2168,2.4115
chain,0,0,0,32,16384,1073741824,0,42,7,15859655,6576512,967.9965,401.3984,2.4116
chain,0,0,0,32,16384,1073741824,0,42,8,15881193,6585792,969.3111,401.9648,2.4114
chain,0,0,0,32,16384,1073741824,0,42,9,15865160,6578592,968.3325,401.5254,2.4116
chain,0,0,0,32,16384,1073741824,0,42,10,15858177,6575552,967.9063,401.3398,2.4117
chain,0,0,0,32,16384,1073741824,0,42,11,15877063,6583872,969.0590,401.8477,2.4115
chain,0,0,0,32,16384,1073741824,0,42,12,15852017,6573536,967.5303,401.2168,2.4115
chain,0,0,0,32,16384,1073741824,0,42,13,15866944,6579456,968.4414,401.5781,2.4116
chain,0,0,0,32,16384,1073741824,0,42,14,15870700,6580896,968.6707,401.6660,2.4116
chain,0,0,0,32,16384,1073741824,0,42,15,15824633,6561920,965.8589,400.5078,2.4116
chain,0,0,0,32,16384,1073741824,0,42,16,15844437,6569536,967.0677,400.9727,2.4118
chain,0,0,0,32,16384,1073741824,0,42,17,15837489,6567296,966.6436,400.8359,2.4116
chain,0,0,0,32,16384,1073741824,0,42,18,15838260,6567776,966.6907,400.8652,2.4115
chain,0,0,0,32,16384,1073741824,0,42,19,15847398,6571424,967.2484,401.0879,2.4116
chain,0,0,0,32,16384,1073741824,0,42,20,15885338,6587232,969.5641,402.0527,2.4115
