# command: ./l2 --stride 128 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 128
# cycle_length: 49152
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,128,42,0,5589591,2324288,341.1616,141.8633,2.4049
l2,0,0,0,32,16384,6291456,128,42,1,5589645,2324352,341.1649,141.8672,2.4048
l2,0,0,0,32,16384,6291456,128,42,2,5589207,2324128,341.1381,141.8535,2.4049
l2,0,0,0,32,16384,6291456,128,42,3,5589210,2324096,341.1383,141.8516,2.4049
l2,0,0,0,32,16384,6291456,128,42,4,5588783,2323968,341.1122,141.8438,2.4048
l2,0,0,0,32,16384,6291456,128,42,5,5589740,2324320,341.1707,141.8652,2.4049
l2,0,0,0,32,16384,6291456,128,42,6,5589580,2324320,341.1609,141.8652,2.4048
l2,0,0,0,32,16384,6291456,128,42,7,5589880,2324416,341.1792,141.8711,2.4049
l2,0,0,0,32,16384,6291456,128,42,8,5589879,2324384,341.1791,141.8691,2.4049
l2,0,0,0,32,16384,6291456,128,42,9,5588962,2324096,341.1232,141.8516,2.4048
l2,0,0,0,32,16384,6291456,128,42,10,5589721,2324320,341.1695,141.8652,2.4049
l2,0,0,0,32,16384,6291456,128,42,11,5589351,2324192,341.1469,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,12,5589414,2324192,341.1508,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,13,5589252,2324160,341.1409,141.8555,2.4048
l2,0,0,0,32,16384,6291456,128,42,14,5589810,2324352,341.1749,141.8672,2.4049
l2,0,0,0,32,16384,6291456,128,42,15,5589404,2324224,341.1501,141.8594,2.4048
l2,0,0,0,32,16384,6291456,128,42,16,5589863,2324384,341.1782,141.8691,2.4049
l2,0,0,0,32,16384,6291456,128,42,17,5589494,2324288,341.1556,141.8633,2.4048
l2,0,0,0,32,16384,6291456,128,42,18,5589176,2324288,341.1362,141.8633,2.4047
l2,0,0,0,32,16384,6291456,128,42,19,5589825,2324352,341.1758,141.8672,2.4049
l2,0,0,0,32,16384,6291456,128,42,20,5589343,2324160,341.1464,141.8555,2.4049
l2,0,0,0,32,16384,6291456,128,42,21,5589356,2324192,341.1472,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,22,5589375,2324192,341.1484,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,23,5589481,2324256,341.1548,141.8613,2.4048
l2,0,0,0,32,16384,6291456,128,42,24,5589824,2324384,341.1758,141.8691,2.4049
l2,0,0,0,32,16384,6291456,128,42,25,5589775,2324352,341.1728,141.8672,2.4049
l2,0,0,0,32,16384,6291456,128,42,26,5589211,2324128,341.1384,141.8535,2.4049
l2,0,0,0,32,16384,6291456,128,42,27,5590065,2324480,341.1905,141.8750,2.4049
l2,0,0,0,32,16384,6291456,128,42,28,5589773,2324384,341.1727,141.8691,2.4048
l2,0,0,0,32,16384,6291456,128,42,29,5591999,2325248,341.3085,141.9219,2.4049
l2,0,0,0,32,16384,6291456,128,42,30,5589323,2324192,341.1452,141.8574,2.4048
l2,0,0,0,32,16384,6291456,128,42,31,5590409,2324576,341.2115,141.8809,2.4049
l2,0,0,0,32,16384,6291456,128,42,32,5590613,2324736,341.2239,141.8906,2.4048
l2,0,0,0,32,16384,6291456,128,42,33,5588725,2323904,341.1087,141.8398,2.4049
l2,0,0,0,32,16384,6291456,128,42,34,5589515,2324224,341.1569,141.8594,2.4049
l2,0,0,0,32,16384,6291456,128,42,35,5590252,2324544,341.2019,141.8789,2.4049
l2,0,0,0,32,16384,6291456,128,42,36,5589846,2324416,341.1771,141.8711,2.4048
l2,0,0,0,32,16384,6291456,128,42,37,5590321,2324608,341.2061,141.8828,2.4048
l2,0,0,0,32,16384,6291456,128,42,38,5589291,2324128,341.1432,141.8535,2.4049
l2,0,0,0,32,16384,6291456,128,42,39,5589543,2324256,341.1586,141.8613,2.4049
l2,0,0,0,32,16384,6291456,128,42,40,5588780,2323904,341.1121,141.8398,2.4049
l2,0,0,0,32,16384,6291456,128,42,41,5589486,2324224,341.1552,141.8594,2.4049
l2,0,0,0,32,16384,6291456,128,42,42,5589451,2324256,341.1530,141.8613,2.4048
l2,0,0,0,32,16384,6291456,128,42,43,5589543,2324256,341.1586,141.8613,2.4049
l2,0,0,0,32,16384,6291456,128,42,44,5589477,2324224,341.1546,141.8594,2.4049
l2,0,0,0,32,16384,6291456,128,42,45,5589939,2324416,341.1828,141.8711,2.4049
l2,0,0,0,32,16384,6291456,128,42,46,5589494,2324224,341.1556,141.8594,2.4049
l2,0,0,0,32,16384,6291456,128,42,47,5589761,2324384,341.1719,141.8691,2.4048
l2,0,0,0,32,16384,6291456,128,42,48,5590057,2324480,341.1900,141.8750,2.4049
l2,0,0,0,32,16384,6291456,128,42,49,5590364,2324576,341.2087,141.8809,2.4049
l2,0,0,0,32,16384,6291456,128,42,50,5589341,2324160,341.1463,141.8555,2.4049
l2,0,0,0,32,16384,6291456,128,42,51,5589862,2324384,341.1781,141.8691,2.4049
l2,0,0,0,32,16384,6291456,128,42,52,5589505,2324256,341.1563,141.8613,2.4049
l2,0,0,0,32,16384,6291456,128,42,53,5588962,2324032,341.1232,141.8477,2.4049
l2,0,0,0,32,16384,6291456,128,42,54,5589484,2324192,341.1550,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,55,5589571,2324224,341.1603,141.8594,2.4049
l2,0,0,0,32,16384,6291456,128,42,56,5589449,2324256,341.1529,141.8613,2.4048
l2,0,0,0,32,16384,6291456,128,42,57,5589058,2324096,341.1290,141.8516,2.4048
l2,0,0,0,32,16384,6291456,128,42,58,5589771,2324352,341.1725,141.8672,2.4049
l2,0,0,0,32,16384,6291456,128,42,59,5591997,2325312,341.3084,141.9258,2.4048
l2,0,0,0,32,16384,6291456,128,42,60,5588746,2323936,341.1100,141.8418,2.4049
l2,0,0,0,32,16384,6291456,128,42,61,5589593,2324288,341.1617,141.8633,2.4049
l2,0,0,0,32,16384,6291456,128,42,62,5590247,2324576,341.2016,141.8809,2.4048
l2,0,0,0,32,16384,6291456,128,42,63,5590287,2324544,341.2040,141.8789,2.4049
l2,0,0,0,32,16384,6291456,128,42,64,5590261,2324608,341.2025,141.8828,2.4048
l2,0,0,0,32,16384,6291456,128,42,65,5588778,2323936,341.1119,141.8418,2.4049
l2,0,0,0,32,16384,6291456,128,42,66,5589508,2324224,341.1565,141.8594,2.4049
l2,0,0,0,32,16384,6291456,128,42,67,5589755,2324352,341.1716,141.8672,2.4049
l2,0,0,0,32,16384,6291456,128,42,68,5589956,2324448,341.1838,141.8730,2.4049
l2,0,0,0,32,16384,6291456,128,42,69,5588912,2324000,341.1201,141.8457,2.4049
l2,0,0,0,32,16384,6291456,128,42,70,5589360,2324192,341.1475,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,71,5589553,2324192,341.1592,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,72,5590137,2324512,341.1949,141.8770,2.4049
l2,0,0,0,32,16384,6291456,128,42,73,5589594,2324320,341.1617,141.8652,2.4048
l2,0,0,0,32,16384,6291456,128,42,74,5589236,2324128,341.1399,141.8535,2.4049
l2,0,0,0,32,16384,6291456,128,42,75,5589657,2324288,341.1656,141.8633,2.4049
l2,0,0,0,32,16384,6291456,128,42,76,5589492,2324192,341.1555,141.8574,2.4049
l2,0,0,0,32,16384,6291456,128,42,77,5589655,2324288,341.1655,141.8633,2.4049
l2,0,0,0,32,16384,6291456,128,42,78,5589010,2324032,341.1261,141.8477,2.4049
l2,0,0,0,32,16384,6291456,128,42,79,5589921,2324448,341.1817,141.8730,2.4048
l2,0,0,0,32,16384,6291456,128,42,80,5589976,2324416,341.1851,141.8711,2.4049
l2,0,0,0,32,16384,6291456,128,42,81,5589701,2324320,341.1683,141.8652,2.4049
l2,0,0,0,32,16384,6291456,128,42,82,5589699,2324288,341.1682,141.8633,2.4049
l2,0,0,0,32,16384,6291456,128,42,83,5589636,2324256,341.1643,141.8613,2.4049
