# command: ./dram --stride 2048 --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 268435456
# stride_bytes: 2048
# cycle_length: 524288
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
dram,0,0,0,32,16384,1073741824,2048,42,0,15846477,6589312,967.1922,402.1797,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,1,15889317,6607168,969.8069,403.2695,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,2,15883229,6604608,969.4354,403.1133,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,3,15872735,6600288,968.7949,402.8496,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,4,15861841,6595744,968.1299,402.5723,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,5,15789153,6565600,963.6934,400.7324,2.4048
dram,0,0,0,32,16384,1073741824,2048,42,6,15883177,6604576,969.4322,403.1113,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,7,15790019,6565920,963.7463,400.7520,2.4048
dram,0,0,0,32,16384,1073741824,2048,42,8,15832057,6583328,966.3121,401.8145,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,9,15898484,6610944,970.3665,403.5000,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,10,15835908,6584992,966.5471,401.9160,2.4048
dram,0,0,0,32,16384,1073741824,2048,42,11,15863303,6596352,968.2192,402.6094,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,12,15864930,6597056,968.3185,402.6523,2.4048
dram,0,0,0,32,16384,1073741824,2048,42,13,15866563,6597632,968.4182,402.6875,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,14,15914856,6617728,971.3657,403.9141,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,15,15913092,6617056,971.2581,403.8730,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,16,15293505,6359392,933.4415,388.1465,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,17,15827053,6581248,966.0067,401.6875,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,18,15804735,6572000,964.6445,401.1230,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,19,15897317,6610464,970.2952,403.4707,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,20,15843313,6588064,966.9991,402.1035,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,21,15849075,6590400,967.3508,402.2461,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,22,15866132,6597504,968.3918,402.6797,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,23,15822312,6579296,965.7173,401.5684,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,24,15845162,6588800,967.1119,402.1484,2.4049
dram,0,0,0,32,16384,1073741824,2048,42,25,15824107,6580064,965.8268,401.6152,2.4049
