# command: ./latency-many-threads --target remote --requesters 1 --chasers 128 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 128
# requesters: 1
# target: remote
# bank_aligned: 1
# warps_per_requester: 4
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
dsmem_loaded,2,0,1,128,16384,0,0,42,0,28133754,11698720,1717.1481,714.0332,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,0,28133754,11698720,1717.1481,714.0332,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,0,28133754,11698720,1717.1481,714.0332,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,0,28133754,11698752,1717.1481,714.0352,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,1,28133754,11698688,1717.1481,714.0312,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,1,28133754,11698720,1717.1481,714.0332,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,1,28133754,11698688,1717.1481,714.0312,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,1,28133754,11698688,1717.1481,714.0312,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,2,28133754,11698752,1717.1481,714.0352,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,2,28133754,11698720,1717.1481,714.0332,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,2,28133754,11698720,1717.1481,714.0332,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,2,28133754,11698720,1717.1481,714.0332,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,3,28136186,11699712,1717.2965,714.0938,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,3,28136186,11699744,1717.2965,714.0957,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,3,28136186,11699712,1717.2965,714.0938,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,3,28136186,11699712,1717.2965,714.0938,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,4,28133754,11698720,1717.1481,714.0332,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,4,28133754,11698720,1717.1481,714.0332,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,4,28133754,11698720,1717.1481,714.0332,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,4,28133754,11698720,1717.1481,714.0332,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,5,28133754,11698752,1717.1481,714.0352,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,5,28133754,11698720,1717.1481,714.0332,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,5,28133754,11698752,1717.1481,714.0352,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,5,28133754,11698752,1717.1481,714.0352,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,6,28133754,11698784,1717.1481,714.0371,2.4048,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,6,28133754,11698784,1717.1481,714.0371,2.4048,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,6,28133754,11698784,1717.1481,714.0371,2.4048,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,6,28133754,11698784,1717.1481,714.0371,2.4048,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,7,28133754,11698720,1717.1481,714.0332,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,7,28133754,11698688,1717.1481,714.0312,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,7,28133754,11698720,1717.1481,714.0332,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,7,28133754,11698720,1717.1481,714.0332,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,8,28133754,11698752,1717.1481,714.0352,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,8,28133754,11698720,1717.1481,714.0332,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,8,28133754,11698720,1717.1481,714.0332,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,8,28133754,11698688,1717.1481,714.0312,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,9,28133754,11698688,1717.1481,714.0312,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,9,28133754,11698688,1717.1481,714.0312,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,9,28133754,11698688,1717.1481,714.0312,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,9,28133754,11698688,1717.1481,714.0312,2.4049,128,3
dsmem_loaded,2,0,1,128,16384,0,0,42,10,28133754,11698720,1717.1481,714.0332,2.4049,128,0
dsmem_loaded,2,0,1,128,16384,0,0,42,10,28133754,11698688,1717.1481,714.0312,2.4049,128,1
dsmem_loaded,2,0,1,128,16384,0,0,42,10,28133754,11698688,1717.1481,714.0312,2.4049,128,2
dsmem_loaded,2,0,1,128,16384,0,0,42,10,28133754,11698720,1717.1481,714.0332,2.4049,128,3
