# command: ./chain --buffer-kib 112 --carveout 0 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 28672
# stride_bytes: 0
# cycle_length: 28672
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,114688,0,42,0,3199262,1326720,195.2675,80.9766,2.4114
chain,0,0,0,32,16384,114688,0,42,1,3189690,1322752,194.6832,80.7344,2.4114
chain,0,0,0,32,16384,114688,0,42,2,3222591,1336384,196.6913,81.5664,2.4114
chain,0,0,0,32,16384,114688,0,42,3,3181696,1319424,194.1953,80.5312,2.4114
chain,0,0,0,32,16384,114688,0,42,4,3227373,1338400,196.9832,81.6895,2.4114
chain,0,0,0,32,16384,114688,0,42,5,3221127,1335776,196.6020,81.5293,2.4114
chain,0,0,0,32,16384,114688,0,42,6,3218783,1334784,196.4589,81.4688,2.4115
chain,0,0,0,32,16384,114688,0,42,7,3228132,1338624,197.0295,81.7031,2.4115
chain,0,0,0,32,16384,114688,0,42,8,3233047,1340736,197.3295,81.8320,2.4114
chain,0,0,0,32,16384,114688,0,42,9,3225455,1337504,196.8661,81.6348,2.4115
chain,0,0,0,32,16384,114688,0,42,10,3211393,1331776,196.0079,81.2852,2.4114
chain,0,0,0,32,16384,114688,0,42,11,3205360,1329248,195.6396,81.1309,2.4114
chain,0,0,0,32,16384,114688,0,42,12,3184648,1320640,194.3755,80.6055,2.4114
chain,0,0,0,32,16384,114688,0,42,13,3189318,1322592,194.6605,80.7246,2.4114
chain,0,0,0,32,16384,114688,0,42,14,3224565,1337184,196.8118,81.6152,2.4115
chain,0,0,0,32,16384,114688,0,42,15,3206089,1329600,195.6841,81.1523,2.4113
chain,0,0,0,32,16384,114688,0,42,16,3210468,1331360,195.9514,81.2598,2.4114
chain,0,0,0,32,16384,114688,0,42,17,3190838,1323232,194.7533,80.7637,2.4114
chain,0,0,0,32,16384,114688,0,42,18,3182235,1319616,194.2282,80.5430,2.4115
chain,0,0,0,32,16384,114688,0,42,19,3174540,1316384,193.7585,80.3457,2.4116
chain,0,0,0,32,16384,114688,0,42,20,3226777,1338048,196.9468,81.6680,2.4116
