# command: ./chain --buffer-kib 96 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 24576
# stride_bytes: 0
# cycle_length: 24576
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,98304,0,42,0,2037959,845120,124.3871,51.5820,2.4114
chain,0,0,0,32,16384,98304,0,42,1,2071066,858848,126.4078,52.4199,2.4114
chain,0,0,0,32,16384,98304,0,42,2,2034330,843584,124.1656,51.4883,2.4115
chain,0,0,0,32,16384,98304,0,42,3,2048047,849312,125.0029,51.8379,2.4114
chain,0,0,0,32,16384,98304,0,42,4,2030077,841824,123.9061,51.3809,2.4115
chain,0,0,0,32,16384,98304,0,42,5,2027109,840576,123.7249,51.3047,2.4116
chain,0,0,0,32,16384,98304,0,42,6,2053382,851520,125.3285,51.9727,2.4114
chain,0,0,0,32,16384,98304,0,42,7,2028582,841248,123.8148,51.3457,2.4114
chain,0,0,0,32,16384,98304,0,42,8,2020936,838112,123.3481,51.1543,2.4113
chain,0,0,0,32,16384,98304,0,42,9,2034091,843520,124.1511,51.4844,2.4114
chain,0,0,0,32,16384,98304,0,42,10,2014562,835424,122.9591,50.9902,2.4114
chain,0,0,0,32,16384,98304,0,42,11,2017467,836672,123.1364,51.0664,2.4113
chain,0,0,0,32,16384,98304,0,42,12,2005401,831616,122.4000,50.7578,2.4115
chain,0,0,0,32,16384,98304,0,42,13,2029204,841504,123.8528,51.3613,2.4114
chain,0,0,0,32,16384,98304,0,42,14,2019448,837440,123.2573,51.1133,2.4115
chain,0,0,0,32,16384,98304,0,42,15,2002907,830560,122.2477,50.6934,2.4115
chain,0,0,0,32,16384,98304,0,42,16,2036113,844320,124.2745,51.5332,2.4115
chain,0,0,0,32,16384,98304,0,42,17,2024054,839232,123.5385,51.2227,2.4118
chain,0,0,0,32,16384,98304,0,42,18,2014401,835264,122.9493,50.9805,2.4117
chain,0,0,0,32,16384,98304,0,42,19,2056560,852768,125.5225,52.0488,2.4116
chain,0,0,0,32,16384,98304,0,42,20,2011747,834080,122.7873,50.9082,2.4119
