# command: ./latency-many-threads --target remote --requesters 8 --chasers 1 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 1
# requesters: 8
# target: remote
# bank_aligned: 1
# warps_per_requester: 1
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3458107,1437952,211.0661,87.7656,2.4049,1,0
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3263754,1357184,199.2037,82.8359,2.4048,1,1
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3263753,1357152,199.2037,82.8340,2.4049,1,2
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3095337,1287136,188.9244,78.5605,2.4048,1,3
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3095351,1287104,188.9252,78.5586,2.4049,1,4
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3342620,1389952,204.0173,84.8359,2.4048,1,5
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3342601,1389952,204.0162,84.8359,2.4048,1,6
dsmem_loaded,9,0,1,32,16384,0,0,42,0,3154186,1311616,192.5162,80.0547,2.4048,1,7
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3457993,1437920,211.0591,87.7637,2.4049,1,0
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3263830,1357216,199.2084,82.8379,2.4048,1,1
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3263832,1357216,199.2085,82.8379,2.4048,1,2
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3094263,1286720,188.8588,78.5352,2.4048,1,3
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3094263,1286720,188.8588,78.5352,2.4048,1,4
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3342370,1389888,204.0021,84.8320,2.4048,1,5
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3342412,1389920,204.0046,84.8340,2.4048,1,6
dsmem_loaded,9,0,1,32,16384,0,0,42,1,3153137,1311200,192.4522,80.0293,2.4048,1,7
dsmem_loaded,9,0,1,32,16384,0,0,42,2,3457993,1437952,211.0591,87.7656,2.4048,1,0
dsmem_loaded,9,0,1,32,16384,0,0,42,2,3263830,1357184,199.2084,82.8359,2.4049,1,1
dsmem_loaded,9,0,1,32,16384,0,0,42,2,3263832,1357184,199.2085,82.8359,2.4049,1,2
dsmem_loaded,9,0,1,32,16384,0,0,42,2,3094263,1286688,188.8588,78.5332,2.4048,1,3
dsmem_loaded,9,0,1,32,16384,0,0,42,2,3094263,1286688,188.8588,78.5332,2.4048,1,4
dsmem_loaded,9,0,1,32,16384,0,0,42,2,3342370,1389824,204.0021,84.8281,2.4049,1,5
dsmem_loaded,9,0,1,32,16384,0,0,42,2,3342412,1389824,204.0046,84.8281,2.4049,1,6
