# command: ./chain --buffer-kib 256 --carveout -1 --reps 21 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 21
# steps: 16384
# warmup: 1
# buffer_elems: 65536
# stride_bytes: 0
# cycle_length: 65536
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
chain,0,0,0,32,16384,262144,0,42,0,4932150,2045376,301.0345,124.8398,2.4114
chain,0,0,0,32,16384,262144,0,42,1,4917029,2039072,300.1116,124.4551,2.4114
chain,0,0,0,32,16384,262144,0,42,2,4912224,2037088,299.8184,124.3340,2.4114
chain,0,0,0,32,16384,262144,0,42,3,4926119,2042848,300.6664,124.6855,2.4114
chain,0,0,0,32,16384,262144,0,42,4,4913909,2037760,299.9212,124.3750,2.4114
chain,0,0,0,32,16384,262144,0,42,5,4945821,2050912,301.8690,125.1777,2.4115
chain,0,0,0,32,16384,262144,0,42,6,4923752,2041856,300.5220,124.6250,2.4114
chain,0,0,0,32,16384,262144,0,42,7,4905270,2034080,299.3939,124.1504,2.4115
chain,0,0,0,32,16384,262144,0,42,8,4938634,2047776,301.4303,124.9863,2.4117
chain,0,0,0,32,16384,262144,0,42,9,4908196,2035264,299.5725,124.2227,2.4116
chain,0,0,0,32,16384,262144,0,42,10,4942592,2049504,301.6719,125.0918,2.4116
chain,0,0,0,32,16384,262144,0,42,11,4929392,2044160,300.8662,124.7656,2.4115
chain,0,0,0,32,16384,262144,0,42,12,4942415,2049536,301.6611,125.0938,2.4115
chain,0,0,0,32,16384,262144,0,42,13,4949061,2052224,302.0667,125.2578,2.4116
chain,0,0,0,32,16384,262144,0,42,14,4937356,2047328,301.3523,124.9590,2.4116
chain,0,0,0,32,16384,262144,0,42,15,4932066,2045216,301.0294,124.8301,2.4115
chain,0,0,0,32,16384,262144,0,42,16,4908304,2035456,299.5791,124.2344,2.4114
chain,0,0,0,32,16384,262144,0,42,17,4944203,2050336,301.7702,125.1426,2.4114
chain,0,0,0,32,16384,262144,0,42,18,4938722,2047712,301.4357,124.9824,2.4118
chain,0,0,0,32,16384,262144,0,42,19,4942330,2049440,301.6559,125.0879,2.4116
chain,0,0,0,32,16384,262144,0,42,20,4905304,2034208,299.3960,124.1582,2.4114
