# command: ./latency-many-threads --target remote --requesters 1 --chasers 64 --bank-aligned 0 --reps 11 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 11
# steps: 16384
# warmup: 1
# buffer_elems: 4096
# stride_bytes: 0
# cycle_length: 4096
# chasers: 64
# requesters: 1
# target: remote
# bank_aligned: 0
# warps_per_requester: 2
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz,chasers,warp
dsmem_loaded,2,0,1,64,16384,0,0,42,0,14272250,5934752,871.1090,362.2285,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,0,14272250,5934752,871.1090,362.2285,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,1,14272250,5934720,871.1090,362.2266,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,1,14272250,5934752,871.1090,362.2285,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,2,14272250,5934720,871.1090,362.2266,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,2,14272250,5934720,871.1090,362.2266,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,3,14272250,5934752,871.1090,362.2285,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,3,14272250,5934752,871.1090,362.2285,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,4,14272250,5934688,871.1090,362.2246,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,4,14272250,5934720,871.1090,362.2266,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,5,14272250,5934720,871.1090,362.2266,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,5,14272250,5934720,871.1090,362.2266,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,6,14272250,5934720,871.1090,362.2266,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,6,14272250,5934720,871.1090,362.2266,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,7,14272250,5934720,871.1090,362.2266,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,7,14272250,5934752,871.1090,362.2285,2.4049,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,8,14272250,5934784,871.1090,362.2305,2.4048,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,8,14272250,5934784,871.1090,362.2305,2.4048,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,9,14272250,5934784,871.1090,362.2305,2.4048,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,9,14272250,5934784,871.1090,362.2305,2.4048,64,1
dsmem_loaded,2,0,1,64,16384,0,0,42,10,14272250,5934688,871.1090,362.2246,2.4049,64,0
dsmem_loaded,2,0,1,64,16384,0,0,42,10,14272250,5934720,871.1090,362.2266,2.4049,64,1
